space, pressure
0.744329, 702432
0.744419, 702355
0.744509, 702278
0.744599, 702201
0.744689, 702124
0.744779, 702047
0.744869, 701969
0.744959, 701892
0.74505, 701815
0.74514, 701738
0.74523, 701660
0.74532, 701583
0.74541, 701506
0.7455, 701429
0.74559, 701351
0.74568, 701274
0.74577, 701197
0.74586, 701119
0.74595, 701042
0.74604, 700965
0.74613, 700888
0.74622, 700810
0.74631, 700733
0.7464, 700655
0.74649, 700578
0.74658, 700501
0.74667, 700423
0.74676, 700346
0.74685, 700268
0.74694, 700191
0.74703, 700114
0.74712, 700036
0.74721, 699959
0.7473, 699881
0.74739, 699804
0.74748, 699726
0.74757, 699649
0.74766, 699571
0.74775, 699494
0.74784, 699416
0.74793, 699339
0.74802, 699261
0.74811, 699183
0.7482, 699106
0.74829, 699028
0.74838, 698951
0.74847, 698873
0.74856, 698796
0.74865, 698718
0.74874, 698640
0.74883, 698563
0.74892, 698485
0.74901, 698407
0.7491, 698330
0.74919, 698252
0.74928, 698174
0.74937, 698097
0.74946, 698019
0.74955, 697941
0.74964, 697863
0.74973, 697786
0.74982, 697708
0.74991, 697630
0.75, 697552
0.75009, 697475
0.75018, 697397
0.75027, 697319
0.75036, 697241
0.75045, 697163
0.75054, 697086
0.75063, 697008
0.75072, 696930
0.75081, 696852
0.7509, 696774
0.75099, 696696
0.75108, 696618
0.75117, 696541
0.75126, 696463
0.75135, 696385
0.75144, 696307
0.75153, 696229
0.75162, 696151
0.75171, 696073
0.7518, 695995
0.75189, 695917
0.75198, 695839
0.75207, 695761
0.75216, 695683
0.75225, 695605
0.75234, 695527
0.75243, 695449
0.75252, 695371
0.75261, 695293
0.7527, 695215
0.75279, 695137
0.75288, 695059
0.75297, 694980
0.75306, 694902
0.75315, 694824
0.75324, 694746
0.75333, 694668
0.75342, 694590
0.75351, 694512
0.7536, 694433
0.75369, 694355
0.75378, 694277
0.75387, 694199
0.75396, 694121
0.75405, 694042
0.75414, 693964
0.75423, 693886
0.75432, 693808
0.75441, 693729
0.7545, 693651
0.75459, 693573
0.75468, 693495
0.75477, 693416
0.75486, 693338
0.75495, 693260
0.755041, 693181
0.755131, 693103
0.755221, 693025
0.755311, 692946
0.755401, 692868
0.755491, 692790
0.755581, 692711
0.755671, 692633
0.755761, 692554
0.755851, 692476
0.755941, 692397
0.756031, 692319
0.756121, 692241
0.756211, 692162
0.756301, 692084
0.756391, 692005
0.756481, 691927
0.756571, 691848
0.756661, 691770
0.756751, 691691
0.756841, 691613
0.756931, 691534
0.757021, 691456
0.757111, 691377
0.757201, 691298
0.757291, 691220
0.757381, 691141
0.757471, 691063
0.757561, 690984
0.757651, 690905
0.757741, 690827
0.757831, 690748
0.757921, 690670
0.758011, 690591
0.758101, 690512
0.758191, 690433
0.758281, 690355
0.758371, 690276
0.758461, 690197
0.758551, 690119
0.758641, 690040
0.758731, 689961
0.758821, 689882
0.758911, 689804
0.759001, 689725
0.759091, 689646
0.759181, 689567
0.759271, 689489
0.759361, 689410
0.759451, 689331
0.759541, 689252
0.759631, 689173
0.759721, 689094
0.759811, 689016
0.759901, 688937
0.759991, 688858
0.760081, 688779
0.760171, 688700
0.760261, 688621
0.760351, 688542
0.760441, 688463
0.760531, 688384
0.760621, 688305
0.760711, 688226
0.760801, 688147
0.760891, 688068
0.760981, 687989
0.761071, 687910
0.761161, 687831
0.761251, 687752
0.761341, 687673
0.761431, 687594
0.761521, 687515
0.761611, 687436
0.761701, 687357
0.761791, 687278
0.761881, 687199
0.761971, 687120
0.762061, 687041
0.762151, 686962
0.762241, 686883
0.762331, 686803
0.762421, 686724
0.762511, 686645
0.762601, 686566
0.762691, 686487
0.762781, 686408
0.762871, 686328
0.762961, 686249
0.763051, 686170
0.763141, 686091
0.763231, 686011
0.763321, 685932
0.763411, 685853
0.763501, 685774
0.763591, 685694
0.763681, 685615
0.763771, 685536
0.763861, 685456
0.763951, 685377
0.764041, 685298
0.764131, 685219
0.764221, 685139
0.764311, 685060
0.764401, 684980
0.764491, 684901
0.764581, 684822
0.764671, 684742
0.764761, 684663
0.764851, 684583
0.764941, 684504
0.765032, 684425
0.765122, 684345
0.765212, 684266
0.765302, 684186
0.765392, 684107
0.765482, 684027
0.765572, 683948
0.765662, 683868
0.765752, 683789
0.765842, 683709
0.765932, 683630
0.766022, 683550
0.766112, 683470
0.766202, 683391
0.766292, 683311
0.766382, 683232
0.766472, 683152
0.766562, 683073
0.766652, 682993
0.766742, 682913
0.766832, 682834
0.766922, 682754
0.767012, 682674
0.767102, 682595
0.767192, 682515
0.767282, 682435
0.767372, 682356
0.767462, 682276
0.767552, 682196
0.767642, 682116
0.767732, 682037
0.767822, 681957
0.767912, 681877
0.768002, 681797
0.768092, 681718
0.768182, 681638
0.768272, 681558
0.768362, 681478
0.768452, 681398
0.768542, 681319
0.768632, 681239
0.768722, 681159
0.768812, 681079
0.768902, 680999
0.768992, 680919
0.769082, 680839
0.769172, 680760
0.769262, 680680
0.769352, 680600
0.769442, 680520
0.769532, 680440
0.769622, 680360
0.769712, 680280
0.769802, 680200
0.769892, 680120
0.769982, 680040
0.770072, 679960
0.770162, 679880
0.770252, 679800
0.770342, 679720
0.770432, 679640
0.770522, 679560
0.770612, 679480
0.770702, 679400
0.770792, 679320
0.770882, 679240
0.770972, 679159
0.771062, 679079
0.771152, 678999
0.771242, 678919
0.771332, 678839
0.771422, 678759
0.771512, 678679
0.771602, 678598
0.771692, 678518
0.771782, 678438
0.771872, 678358
0.771962, 678278
0.772052, 678197
0.772142, 678117
0.772232, 678037
0.772322, 677957
0.772412, 677876
0.772502, 677796
0.772592, 677716
0.772682, 677636
0.772772, 677555
0.772862, 677475
0.772952, 677395
0.773042, 677314
0.773132, 677234
0.773222, 677154
0.773312, 677073
0.773402, 676993
0.773492, 676913
0.773582, 676832
0.773672, 676752
0.773762, 676671
0.773852, 676591
0.773942, 676510
0.774032, 676430
0.774122, 676350
0.774212, 676269
0.774302, 676189
0.774392, 676108
0.774482, 676028
0.774572, 675947
0.774662, 675867
0.774752, 675786
0.774842, 675706
0.774932, 675625
0.775023, 675545
0.775113, 675464
0.775203, 675383
0.775293, 675303
0.775383, 675222
0.775473, 675142
0.775563, 675061
0.775653, 674980
0.775743, 674900
0.775833, 674819
0.775923, 674739
0.776013, 674658
0.776103, 674577
0.776193, 674496
0.776283, 674416
0.776373, 674335
0.776463, 674254
0.776553, 674174
0.776643, 674093
0.776733, 674012
0.776823, 673931
0.776913, 673851
0.777003, 673770
0.777093, 673689
0.777183, 673608
0.777273, 673528
0.777363, 673447
0.777453, 673366
0.777543, 673285
0.777633, 673204
0.777723, 673123
0.777813, 673043
0.777903, 672962
0.777993, 672881
0.778083, 672800
0.778173, 672719
0.778263, 672638
0.778353, 672557
0.778443, 672476
0.778533, 672395
0.778623, 672314
0.778713, 672233
0.778803, 672152
0.778893, 672071
0.778983, 671990
0.779073, 671909
0.779163, 671828
0.779253, 671747
0.779343, 671666
0.779433, 671585
0.779523, 671504
0.779613, 671423
0.779703, 671342
0.779793, 671261
0.779883, 671180
0.779973, 671099
0.780063, 671018
0.780153, 670937
0.780243, 670856
0.780333, 670774
0.780423, 670693
0.780513, 670612
0.780603, 670531
0.780693, 670450
0.780783, 670369
0.780873, 670287
0.780963, 670206
0.781053, 670125
0.781143, 670044
0.781233, 669962
0.781323, 669881
0.781413, 669800
0.781503, 669719
0.781593, 669637
0.781683, 669556
0.781773, 669475
0.781863, 669393
0.781953, 669312
0.782043, 669231
0.782133, 669150
0.782223, 669068
0.782313, 668987
0.782403, 668905
0.782493, 668824
0.782583, 668743
0.782673, 668661
0.782763, 668580
0.782853, 668498
0.782943, 668417
0.783033, 668336
0.783123, 668254
0.783213, 668173
0.783303, 668091
0.783393, 668010
0.783483, 667928
0.783573, 667847
0.783663, 667765
0.783753, 667684
0.783843, 667602
0.783933, 667521
0.784023, 667439
0.784113, 667357
0.784203, 667276
0.784293, 667194
0.784383, 667113
0.784473, 667031
0.784563, 666950
0.784653, 666868
0.784743, 666786
0.784833, 666705
0.784923, 666623
0.785014, 666541
0.785104, 666460
0.785194, 666378
0.785284, 666296
0.785374, 666215
0.785464, 666133
0.785554, 666051
0.785644, 665969
0.785734, 665888
0.785824, 665806
0.785914, 665724
0.786004, 665642
0.786094, 665561
0.786184, 665479
0.786274, 665397
0.786364, 665315
0.786454, 665233
0.786544, 665152
0.786634, 665070
0.786724, 664988
0.786814, 664906
0.786904, 664824
0.786994, 664742
0.787084, 664660
0.787174, 664579
0.787264, 664497
0.787354, 664415
0.787444, 664333
0.787534, 664251
0.787624, 664169
0.787714, 664087
0.787804, 664005
0.787894, 663923
0.787984, 663841
0.788074, 663759
0.788164, 663677
0.788254, 663595
0.788344, 663513
0.788434, 663431
0.788524, 663349
0.788614, 663267
0.788704, 663185
0.788794, 663103
0.788884, 663021
0.788974, 662938
0.789064, 662856
0.789154, 662774
0.789244, 662692
0.789334, 662610
0.789424, 662528
0.789514, 662446
0.789604, 662363
0.789694, 662281
0.789784, 662199
0.789874, 662117
0.789964, 662035
0.790054, 661952
0.790144, 661870
0.790234, 661788
0.790324, 661706
0.790414, 661623
0.790504, 661541
0.790594, 661459
0.790684, 661377
0.790774, 661294
0.790864, 661212
0.790954, 661130
0.791044, 661047
0.791134, 660965
0.791224, 660883
0.791314, 660800
0.791404, 660718
0.791494, 660636
0.791584, 660553
0.791674, 660471
0.791764, 660388
0.791854, 660306
0.791944, 660223
0.792034, 660141
0.792124, 660059
0.792214, 659976
0.792304, 659894
0.792394, 659811
0.792484, 659729
0.792574, 659646
0.792664, 659564
0.792754, 659481
0.792844, 659399
0.792934, 659316
0.793024, 659234
0.793114, 659151
0.793204, 659068
0.793294, 658986
0.793384, 658903
0.793474, 658821
0.793564, 658738
0.793654, 658655
0.793744, 658573
0.793834, 658490
0.793924, 658408
0.794014, 658325
0.794104, 658242
0.794194, 658159
0.794284, 658077
0.794374, 657994
0.794464, 657911
0.794554, 657829
0.794644, 657746
0.794734, 657663
0.794824, 657580
0.794914, 657498
0.795005, 657415
0.795095, 657332
0.795185, 657249
0.795275, 657167
0.795365, 657084
0.795455, 657001
0.795545, 656918
0.795635, 656835
0.795725, 656752
0.795815, 656670
0.795905, 656587
0.795995, 656504
0.796085, 656421
0.796175, 656338
0.796265, 656255
0.796355, 656172
0.796445, 656089
0.796535, 656006
0.796625, 655923
0.796715, 655840
0.796805, 655757
0.796895, 655674
0.796985, 655591
0.797075, 655508
0.797165, 655425
0.797255, 655342
0.797345, 655259
0.797435, 655176
0.797525, 655093
0.797615, 655010
0.797705, 654927
0.797795, 654844
0.797885, 654761
0.797975, 654678
0.798065, 654595
0.798155, 654512
0.798245, 654429
0.798335, 654345
0.798425, 654262
0.798515, 654179
0.798605, 654096
0.798695, 654013
0.798785, 653930
0.798875, 653846
0.798965, 653763
0.799055, 653680
0.799145, 653597
0.799235, 653513
0.799325, 653430
0.799415, 653347
0.799505, 653264
0.799595, 653180
0.799685, 653097
0.799775, 653014
0.799865, 652930
0.799955, 652847
0.800045, 652764
0.800135, 652681
0.800225, 652597
0.800315, 652514
0.800405, 652430
0.800495, 652347
0.800585, 652264
0.800675, 652180
0.800765, 652097
0.800855, 652013
0.800945, 651930
0.801035, 651847
0.801125, 651763
0.801215, 651680
0.801305, 651596
0.801395, 651513
0.801485, 651429
0.801575, 651346
0.801665, 651262
0.801755, 651179
0.801845, 651095
0.801935, 651012
0.802025, 650928
0.802115, 650844
0.802205, 650761
0.802295, 650677
0.802385, 650594
0.802475, 650510
0.802565, 650427
0.802655, 650343
0.802745, 650259
0.802835, 650176
0.802925, 650092
0.803015, 650008
0.803105, 649925
0.803195, 649841
0.803285, 649757
0.803375, 649674
0.803465, 649590
0.803555, 649506
0.803645, 649422
0.803735, 649339
0.803825, 649255
0.803915, 649171
0.804005, 649087
0.804095, 649004
0.804185, 648920
0.804275, 648836
0.804365, 648752
0.804455, 648668
0.804545, 648585
0.804635, 648501
0.804725, 648417
0.804815, 648333
0.804905, 648249
0.804995, 648165
0.805086, 648081
0.805176, 647998
0.805266, 647914
0.805356, 647830
0.805446, 647746
0.805536, 647662
0.805626, 647578
0.805716, 647494
0.805806, 647410
0.805896, 647326
0.805986, 647242
0.806076, 647158
0.806166, 647074
0.806256, 646990
0.806346, 646906
0.806436, 646822
0.806526, 646738
0.806616, 646654
0.806706, 646570
0.806796, 646486
0.806886, 646402
0.806976, 646317
0.807066, 646233
0.807156, 646149
0.807246, 646065
0.807336, 645981
0.807426, 645897
0.807516, 645813
0.807606, 645728
0.807696, 645644
0.807786, 645560
0.807876, 645476
0.807966, 645392
0.808056, 645307
0.808146, 645223
0.808236, 645139
0.808326, 645055
0.808416, 644970
0.808506, 644886
0.808596, 644802
0.808686, 644718
0.808776, 644633
0.808866, 644549
0.808956, 644465
0.809046, 644380
0.809136, 644296
0.809226, 644212
0.809316, 644127
0.809406, 644043
0.809496, 643959
0.809586, 643874
0.809676, 643790
0.809766, 643705
0.809856, 643621
0.809946, 643536
0.810036, 643452
0.810126, 643368
0.810216, 643283
0.810306, 643199
0.810396, 643114
0.810486, 643030
0.810576, 642945
0.810666, 642861
0.810756, 642776
0.810846, 642692
0.810936, 642607
0.811026, 642523
0.811116, 642438
0.811206, 642353
0.811296, 642269
0.811386, 642184
0.811476, 642100
0.811566, 642015
0.811656, 641930
0.811746, 641846
0.811836, 641761
0.811926, 641677
0.812016, 641592
0.812106, 641507
0.812196, 641422
0.812286, 641338
0.812376, 641253
0.812466, 641168
0.812556, 641084
0.812646, 640999
0.812736, 640914
0.812826, 640829
0.812916, 640745
0.813006, 640660
0.813096, 640575
0.813186, 640490
0.813276, 640406
0.813366, 640321
0.813456, 640236
0.813546, 640151
0.813636, 640066
0.813726, 639981
0.813816, 639897
0.813906, 639812
0.813996, 639727
0.814086, 639642
0.814176, 639557
0.814266, 639472
0.814356, 639387
0.814446, 639302
0.814536, 639217
0.814626, 639132
0.814716, 639047
0.814806, 638962
0.814896, 638877
0.814986, 638792
0.815077, 638707
0.815167, 638622
0.815257, 638537
0.815347, 638452
0.815437, 638367
0.815527, 638282
0.815617, 638197
0.815707, 638112
0.815797, 638027
0.815887, 637942
0.815977, 637857
0.816067, 637772
0.816157, 637687
0.816247, 637602
0.816337, 637516
0.816427, 637431
0.816517, 637346
0.816607, 637261
0.816697, 637176
0.816787, 637091
0.816877, 637005
0.816967, 636920
0.817057, 636835
0.817147, 636750
0.817237, 636664
0.817327, 636579
0.817417, 636494
0.817507, 636409
0.817597, 636323
0.817687, 636238
0.817777, 636153
0.817867, 636067
0.817957, 635982
0.818047, 635897
0.818137, 635812
0.818227, 635726
0.818317, 635641
0.818407, 635555
0.818497, 635470
0.818587, 635385
0.818677, 635299
0.818767, 635214
0.818857, 635128
0.818947, 635043
0.819037, 634958
0.819127, 634872
0.819217, 634787
0.819307, 634701
0.819397, 634616
0.819487, 634530
0.819577, 634445
0.819667, 634359
0.819757, 634274
0.819847, 634188
0.819937, 634103
0.820027, 634017
0.820117, 633931
0.820207, 633846
0.820297, 633760
0.820387, 633675
0.820477, 633589
0.820567, 633504
0.820657, 633418
0.820747, 633332
0.820837, 633247
0.820927, 633161
0.821017, 633075
0.821107, 632990
0.821197, 632904
0.821287, 632818
0.821377, 632733
0.821467, 632647
0.821557, 632561
0.821647, 632475
0.821737, 632390
0.821827, 632304
0.821917, 632218
0.822007, 632132
0.822097, 632047
0.822187, 631961
0.822277, 631875
0.822367, 631789
0.822457, 631703
0.822547, 631618
0.822637, 631532
0.822727, 631446
0.822817, 631360
0.822907, 631274
0.822997, 631188
0.823087, 631102
0.823177, 631017
0.823267, 630931
0.823357, 630845
0.823447, 630759
0.823537, 630673
0.823627, 630587
0.823717, 630501
0.823807, 630415
0.823897, 630329
0.823987, 630243
0.824077, 630157
0.824167, 630071
0.824257, 629985
0.824347, 629899
0.824437, 629813
0.824527, 629727
0.824617, 629641
0.824707, 629555
0.824797, 629469
0.824887, 629383
0.824977, 629296
0.825068, 629210
0.825158, 629124
0.825248, 629038
0.825338, 628952
0.825428, 628866
0.825518, 628780
0.825608, 628693
0.825698, 628607
0.825788, 628521
0.825878, 628435
0.825968, 628349
0.826058, 628262
0.826148, 628176
0.826238, 628090
0.826328, 628004
0.826418, 627917
0.826508, 627831
0.826598, 627745
0.826688, 627659
0.826778, 627572
0.826868, 627486
0.826958, 627400
0.827048, 627313
0.827138, 627227
0.827228, 627141
0.827318, 627054
0.827408, 626968
0.827498, 626882
0.827588, 626795
0.827678, 626709
0.827768, 626622
0.827858, 626536
0.827948, 626449
0.828038, 626363
0.828128, 626277
0.828218, 626190
0.828308, 626104
0.828398, 626017
0.828488, 625931
0.828578, 625844
0.828668, 625758
0.828758, 625671
0.828848, 625585
0.828938, 625498
0.829028, 625412
0.829118, 625325
0.829208, 625238
0.829298, 625152
0.829388, 625065
0.829478, 624979
0.829568, 624892
0.829658, 624805
0.829748, 624719
0.829838, 624632
0.829928, 624546
0.830018, 624459
0.830108, 624372
0.830198, 624285
0.830288, 624199
0.830378, 624112
0.830468, 624025
0.830558, 623939
0.830648, 623852
0.830738, 623765
0.830828, 623678
0.830918, 623592
0.831008, 623505
0.831098, 623418
0.831188, 623331
0.831278, 623245
0.831368, 623158
0.831458, 623071
0.831548, 622984
0.831638, 622897
0.831728, 622810
0.831818, 622724
0.831908, 622637
0.831998, 622550
0.832088, 622463
0.832178, 622376
0.832268, 622289
0.832358, 622202
0.832448, 622115
0.832538, 622028
0.832628, 621941
0.832718, 621854
0.832808, 621767
0.832898, 621680
0.832988, 621593
0.833078, 621506
0.833168, 621419
0.833258, 621332
0.833348, 621245
0.833438, 621158
0.833528, 621071
0.833618, 620984
0.833708, 620897
0.833798, 620810
0.833888, 620723
0.833978, 620636
0.834068, 620549
0.834158, 620462
0.834248, 620375
0.834338, 620287
0.834428, 620200
0.834518, 620113
0.834608, 620026
0.834698, 619939
0.834788, 619852
0.834878, 619764
0.834968, 619677
0.835059, 619590
0.835149, 619503
0.835239, 619415
0.835329, 619328
0.835419, 619241
0.835509, 619154
0.835599, 619066
0.835689, 618979
0.835779, 618892
0.835869, 618804
0.835959, 618717
0.836049, 618630
0.836139, 618543
0.836229, 618455
0.836319, 618368
0.836409, 618280
0.836499, 618193
0.836589, 618106
0.836679, 618018
0.836769, 617931
0.836859, 617843
0.836949, 617756
0.837039, 617669
0.837129, 617581
0.837219, 617494
0.837309, 617406
0.837399, 617319
0.837489, 617231
0.837579, 617144
0.837669, 617056
0.837759, 616969
0.837849, 616881
0.837939, 616794
0.838029, 616706
0.838119, 616618
0.838209, 616531
0.838299, 616443
0.838389, 616356
0.838479, 616268
0.838569, 616181
0.838659, 616093
0.838749, 616005
0.838839, 615918
0.838929, 615830
0.839019, 615742
0.839109, 615655
0.839199, 615567
0.839289, 615479
0.839379, 615392
0.839469, 615304
0.839559, 615216
0.839649, 615128
0.839739, 615041
0.839829, 614953
0.839919, 614865
0.840009, 614777
0.840099, 614690
0.840189, 614602
0.840279, 614514
0.840369, 614426
0.840459, 614338
0.840549, 614251
0.840639, 614163
0.840729, 614075
0.840819, 613987
0.840909, 613899
0.840999, 613811
0.841089, 613723
0.841179, 613636
0.841269, 613548
0.841359, 613460
0.841449, 613372
0.841539, 613284
0.841629, 613196
0.841719, 613108
0.841809, 613020
0.841899, 612932
0.841989, 612844
0.842079, 612756
0.842169, 612668
0.842259, 612580
0.842349, 612492
0.842439, 612404
0.842529, 612316
0.842619, 612228
0.842709, 612140
0.842799, 612052
0.842889, 611964
0.842979, 611875
0.843069, 611787
0.843159, 611699
0.843249, 611611
0.843339, 611523
0.843429, 611435
0.843519, 611347
0.843609, 611258
0.843699, 611170
0.843789, 611082
0.843879, 610994
0.843969, 610906
0.844059, 610817
0.844149, 610729
0.844239, 610641
0.844329, 610553
0.844419, 610464
0.844509, 610376
0.844599, 610288
0.844689, 610200
0.844779, 610111
0.844869, 610023
0.844959, 609935
0.84505, 609846
0.84514, 609758
0.84523, 609670
0.84532, 609581
0.84541, 609493
0.8455, 609405
0.84559, 609316
0.84568, 609228
0.84577, 609139
0.84586, 609051
0.84595, 608962
0.84604, 608874
0.84613, 608786
0.84622, 608697
0.84631, 608609
0.8464, 608520
0.84649, 608432
0.84658, 608343
0.84667, 608255
0.84676, 608166
0.84685, 608078
0.84694, 607989
0.84703, 607901
0.84712, 607812
0.84721, 607723
0.8473, 607635
0.84739, 607546
0.84748, 607458
0.84757, 607369
0.84766, 607280
0.84775, 607192
0.84784, 607103
0.84793, 607015
0.84802, 606926
0.84811, 606837
0.8482, 606748
0.84829, 606660
0.84838, 606571
0.84847, 606482
0.84856, 606394
0.84865, 606305
0.84874, 606216
0.84883, 606127
0.84892, 606039
0.84901, 605950
0.8491, 605861
0.84919, 605772
0.84928, 605684
0.84937, 605595
0.84946, 605506
0.84955, 605417
0.84964, 605328
0.84973, 605239
0.84982, 605151
0.84991, 605062
0.85, 604973
0.85009, 604884
0.85018, 604795
0.85027, 604706
0.85036, 604617
0.85045, 604528
0.85054, 604439
0.85063, 604350
0.85072, 604261
0.85081, 604172
0.8509, 604083
0.85099, 603994
0.85108, 603905
0.85117, 603816
0.85126, 603727
0.85135, 603638
0.85144, 603549
0.85153, 603460
0.85162, 603371
0.85171, 603282
0.8518, 603193
0.85189, 603104
0.85198, 603015
0.85207, 602926
0.85216, 602837
0.85225, 602748
0.85234, 602658
0.85243, 602569
0.85252, 602480
0.85261, 602391
0.8527, 602302
0.85279, 602213
0.85288, 602123
0.85297, 602034
0.85306, 601945
0.85315, 601856
0.85324, 601766
0.85333, 601677
0.85342, 601588
0.85351, 601499
0.8536, 601409
0.85369, 601320
0.85378, 601231
0.85387, 601141
0.85396, 601052
0.85405, 600963
0.85414, 600874
0.85423, 600784
0.85432, 600695
0.85441, 600605
0.8545, 600516
0.85459, 600427
0.85468, 600337
0.85477, 600248
0.85486, 600158
0.85495, 600069
0.855041, 599980
0.855131, 599890
0.855221, 599801
0.855311, 599711
0.855401, 599622
0.855491, 599532
0.855581, 599443
0.855671, 599353
0.855761, 599264
0.855851, 599174
0.855941, 599085
0.856031, 598995
0.856121, 598905
0.856211, 598816
0.856301, 598726
0.856391, 598637
0.856481, 598547
0.856571, 598458
0.856661, 598368
0.856751, 598278
0.856841, 598189
0.856931, 598099
0.857021, 598009
0.857111, 597920
0.857201, 597830
0.857291, 597740
0.857381, 597651
0.857471, 597561
0.857561, 597471
0.857651, 597381
0.857741, 597292
0.857831, 597202
0.857921, 597112
0.858011, 597022
0.858101, 596933
0.858191, 596843
0.858281, 596753
0.858371, 596663
0.858461, 596573
0.858551, 596484
0.858641, 596394
0.858731, 596304
0.858821, 596214
0.858911, 596124
0.859001, 596034
0.859091, 595944
0.859181, 595855
0.859271, 595765
0.859361, 595675
0.859451, 595585
0.859541, 595495
0.859631, 595405
0.859721, 595315
0.859811, 595225
0.859901, 595135
0.859991, 595045
0.860081, 594955
0.860171, 594865
0.860261, 594775
0.860351, 594685
0.860441, 594595
0.860531, 594505
0.860621, 594415
0.860711, 594325
0.860801, 594235
0.860891, 594145
0.860981, 594054
0.861071, 593964
0.861161, 593874
0.861251, 593784
0.861341, 593694
0.861431, 593604
0.861521, 593514
0.861611, 593423
0.861701, 593333
0.861791, 593243
0.861881, 593153
0.861971, 593063
0.862061, 592972
0.862151, 592882
0.862241, 592792
0.862331, 592702
0.862421, 592611
0.862511, 592521
0.862601, 592431
0.862691, 592341
0.862781, 592250
0.862871, 592160
0.862961, 592070
0.863051, 591979
0.863141, 591889
0.863231, 591799
0.863321, 591708
0.863411, 591618
0.863501, 591528
0.863591, 591437
0.863681, 591347
0.863771, 591256
0.863861, 591166
0.863951, 591075
0.864041, 590985
0.864131, 590895
0.864221, 590804
0.864311, 590714
0.864401, 590623
0.864491, 590533
0.864581, 590442
0.864671, 590352
0.864761, 590261
0.864851, 590171
0.864941, 590080
0.865032, 589990
0.865122, 589899
0.865212, 589808
0.865302, 589718
0.865392, 589627
0.865482, 589537
0.865572, 589446
0.865662, 589355
0.865752, 589265
0.865842, 589174
0.865932, 589084
0.866022, 588993
0.866112, 588902
0.866202, 588811
0.866292, 588721
0.866382, 588630
0.866472, 588539
0.866562, 588449
0.866652, 588358
0.866742, 588267
0.866832, 588176
0.866922, 588086
0.867012, 587995
0.867102, 587904
0.867192, 587813
0.867282, 587723
0.867372, 587632
0.867462, 587541
0.867552, 587450
0.867642, 587359
0.867732, 587268
0.867822, 587178
0.867912, 587087
0.868002, 586996
0.868092, 586905
0.868182, 586814
0.868272, 586723
0.868362, 586632
0.868452, 586541
0.868542, 586450
0.868632, 586359
0.868722, 586268
0.868812, 586177
0.868902, 586086
0.868992, 585995
0.869082, 585904
0.869172, 585813
0.869262, 585722
0.869352, 585631
0.869442, 585540
0.869532, 585449
0.869622, 585358
0.869712, 585267
0.869802, 585176
0.869892, 585085
0.869982, 584994
0.870072, 584903
0.870162, 584812
0.870252, 584721
0.870342, 584629
0.870432, 584538
0.870522, 584447
0.870612, 584356
0.870702, 584265
0.870792, 584174
0.870882, 584082
0.870972, 583991
0.871062, 583900
0.871152, 583809
0.871242, 583717
0.871332, 583626
0.871422, 583535
0.871512, 583444
0.871602, 583352
0.871692, 583261
0.871782, 583170
0.871872, 583078
0.871962, 582987
0.872052, 582896
0.872142, 582805
0.872232, 582713
0.872322, 582622
0.872412, 582530
0.872502, 582439
0.872592, 582348
0.872682, 582256
0.872772, 582165
0.872862, 582073
0.872952, 581982
0.873042, 581891
0.873132, 581799
0.873222, 581708
0.873312, 581616
0.873402, 581525
0.873492, 581433
0.873582, 581342
0.873672, 581250
0.873762, 581159
0.873852, 581067
0.873942, 580976
0.874032, 580884
0.874122, 580792
0.874212, 580701
0.874302, 580609
0.874392, 580518
0.874482, 580426
0.874572, 580335
0.874662, 580243
0.874752, 580151
0.874842, 580060
0.874932, 579968
0.875023, 579876
0.875113, 579785
0.875203, 579693
0.875293, 579601
0.875383, 579510
0.875473, 579418
0.875563, 579326
0.875653, 579234
0.875743, 579143
0.875833, 579051
0.875923, 578959
0.876013, 578867
0.876103, 578776
0.876193, 578684
0.876283, 578592
0.876373, 578500
0.876463, 578408
0.876553, 578317
0.876643, 578225
0.876733, 578133
0.876823, 578041
0.876913, 577949
0.877003, 577857
0.877093, 577765
0.877183, 577674
0.877273, 577582
0.877363, 577490
0.877453, 577398
0.877543, 577306
0.877633, 577214
0.877723, 577122
0.877813, 577030
0.877903, 576938
0.877993, 576846
0.878083, 576754
0.878173, 576662
0.878263, 576570
0.878353, 576478
0.878443, 576386
0.878533, 576294
0.878623, 576202
0.878713, 576110
0.878803, 576018
0.878893, 575926
0.878983, 575833
0.879073, 575741
0.879163, 575649
0.879253, 575557
0.879343, 575465
0.879433, 575373
0.879523, 575281
0.879613, 575188
0.879703, 575096
0.879793, 575004
0.879883, 574912
0.879973, 574820
0.880063, 574727
0.880153, 574635
0.880243, 574543
0.880333, 574451
0.880423, 574358
0.880513, 574266
0.880603, 574174
0.880693, 574082
0.880783, 573989
0.880873, 573897
0.880963, 573805
0.881053, 573712
0.881143, 573620
0.881233, 573528
0.881323, 573435
0.881413, 573343
0.881503, 573251
0.881593, 573158
0.881683, 573066
0.881773, 572973
0.881863, 572881
0.881953, 572788
0.882043, 572696
0.882133, 572604
0.882223, 572511
0.882313, 572419
0.882403, 572326
0.882493, 572234
0.882583, 572141
0.882673, 572049
0.882763, 571956
0.882853, 571864
0.882943, 571771
0.883033, 571679
0.883123, 571586
0.883213, 571493
0.883303, 571401
0.883393, 571308
0.883483, 571216
0.883573, 571123
0.883663, 571030
0.883753, 570938
0.883843, 570845
0.883933, 570753
0.884023, 570660
0.884113, 570567
0.884203, 570474
