time, Ca, H_piu, HCO3_meno, CO2, CaSiO3, SiO2
13560, 0.000245503, 1e-07, 0.999754, 0.0001, 1.00025, 0.000445, 
13570, 0.000245684, 1e-07, 0.999754, 0.0001, 1.00025, 0.000445, 
13580, 0.000245865, 1e-07, 0.999754, 0.0001, 1.00025, 0.000445, 
13590, 0.000246046, 1e-07, 0.999754, 0.0001, 1.00025, 0.000445, 
13600, 0.000246227, 1e-07, 0.999754, 0.0001, 1.00025, 0.000445, 
13610, 0.000246408, 1e-07, 0.999754, 0.0001, 1.00025, 0.000445, 
13620, 0.000246589, 1e-07, 0.999753, 0.0001, 1.00025, 0.000445, 
13630, 0.00024677, 1e-07, 0.999753, 0.0001, 1.00025, 0.000445, 
13640, 0.000246951, 1e-07, 0.999753, 0.0001, 1.00025, 0.000445, 
13650, 0.000247132, 1e-07, 0.999753, 0.0001, 1.00025, 0.000445, 
13660, 0.000247313, 1e-07, 0.999753, 0.0001, 1.00025, 0.000445, 
13670, 0.000247494, 1e-07, 0.999753, 0.0001, 1.00025, 0.000445, 
13680, 0.000247675, 1e-07, 0.999752, 0.0001, 1.00025, 0.000445, 
13690, 0.000247856, 1e-07, 0.999752, 0.0001, 1.00025, 0.000445, 
13700, 0.000248037, 1e-07, 0.999752, 0.0001, 1.00025, 0.000445, 
13710, 0.000248218, 1e-07, 0.999752, 0.0001, 1.00025, 0.000445, 
13720, 0.000248399, 1e-07, 0.999752, 0.0001, 1.00025, 0.000445, 
13730, 0.000248581, 1e-07, 0.999751, 0.0001, 1.00025, 0.000445, 
13740, 0.000248762, 1e-07, 0.999751, 0.0001, 1.00025, 0.000445, 
13750, 0.000248943, 1e-07, 0.999751, 0.0001, 1.00025, 0.000445, 
13760, 0.000249124, 1e-07, 0.999751, 0.0001, 1.00025, 0.000445, 
13770, 0.000249305, 1e-07, 0.999751, 0.0001, 1.00025, 0.000445, 
13780, 0.000249486, 1e-07, 0.999751, 0.0001, 1.00025, 0.000445, 
13790, 0.000249667, 1e-07, 0.99975, 0.0001, 1.00025, 0.000445, 
13800, 0.000249848, 1e-07, 0.99975, 0.0001, 1.00025, 0.000445, 
13810, 0.000250029, 1e-07, 0.99975, 0.0001, 1.00025, 0.000445, 
13820, 0.00025021, 1e-07, 0.99975, 0.0001, 1.00025, 0.000445, 
13830, 0.000250391, 1e-07, 0.99975, 0.0001, 1.00025, 0.000445, 
13840, 0.000250572, 1e-07, 0.999749, 0.0001, 1.00025, 0.000445, 
13850, 0.000250753, 1e-07, 0.999749, 0.0001, 1.00025, 0.000445, 
13860, 0.000250934, 1e-07, 0.999749, 0.0001, 1.00025, 0.000445, 
13870, 0.000251115, 1e-07, 0.999749, 0.0001, 1.00025, 0.000445, 
13880, 0.000251296, 1e-07, 0.999749, 0.0001, 1.00025, 0.000445, 
13890, 0.000251477, 1e-07, 0.999749, 0.0001, 1.00025, 0.000445, 
13900, 0.000251658, 1e-07, 0.999748, 0.0001, 1.00025, 0.000445, 
13910, 0.000251839, 1e-07, 0.999748, 0.0001, 1.00025, 0.000445, 
13920, 0.00025202, 1e-07, 0.999748, 0.0001, 1.00025, 0.000445, 
13930, 0.000252202, 1e-07, 0.999748, 0.0001, 1.00025, 0.000445, 
13940, 0.000252383, 1e-07, 0.999748, 0.0001, 1.00025, 0.000445, 
13950, 0.000252564, 1e-07, 0.999747, 0.0001, 1.00025, 0.000445, 
13960, 0.000252745, 1e-07, 0.999747, 0.0001, 1.00025, 0.000445, 
13970, 0.000252926, 1e-07, 0.999747, 0.0001, 1.00025, 0.000445, 
13980, 0.000253107, 1e-07, 0.999747, 0.0001, 1.00025, 0.000445, 
13990, 0.000253288, 1e-07, 0.999747, 0.0001, 1.00025, 0.000445, 
14000, 0.000253469, 1e-07, 0.999747, 0.0001, 1.00025, 0.000445, 
14010, 0.00025365, 1e-07, 0.999746, 0.0001, 1.00025, 0.000445, 
14020, 0.000253831, 1e-07, 0.999746, 0.0001, 1.00025, 0.000445, 
14030, 0.000254012, 1e-07, 0.999746, 0.0001, 1.00025, 0.000445, 
14040, 0.000254193, 1e-07, 0.999746, 0.0001, 1.00025, 0.000445, 
14050, 0.000254374, 1e-07, 0.999746, 0.0001, 1.00025, 0.000445, 
14060, 0.000254555, 1e-07, 0.999745, 0.0001, 1.00025, 0.000445, 
14070, 0.000254736, 1e-07, 0.999745, 0.0001, 1.00025, 0.000445, 
14080, 0.000254917, 1e-07, 0.999745, 0.0001, 1.00025, 0.000445, 
14090, 0.000255098, 1e-07, 0.999745, 0.0001, 1.00026, 0.000445, 
14100, 0.000255279, 1e-07, 0.999745, 0.0001, 1.00026, 0.000445, 
14110, 0.00025546, 1e-07, 0.999745, 0.0001, 1.00026, 0.000445, 
14120, 0.000255641, 1e-07, 0.999744, 0.0001, 1.00026, 0.000445, 
14130, 0.000255823, 1e-07, 0.999744, 0.0001, 1.00026, 0.000445, 
