space, t=0.000000, t=0.100000, t=0.200000, t=0.300000, t=0.400000, t=0.500000, t=0.600000, t=0.700000, t=0.800000, t=0.900000, 
0.8645, 0, 2.26459e-37, 4.76911e-13, 0.0012889, 0.120829, 0.0815717, 0.0494138, 0.029933, 0.0171261, 0.00222247, 
0.8655, 0, 1.43714e-37, 3.66964e-13, 0.00115952, 0.119917, 0.0815717, 0.0494138, 0.029933, 0.017174, 0.00229766, 
0.8665, 0, 9.11504e-38, 2.821e-13, 0.00104199, 0.118963, 0.0815716, 0.0494138, 0.0299331, 0.0172201, 0.00237428, 
0.8675, 0, 5.7779e-38, 2.1666e-13, 0.000935348, 0.117968, 0.0815716, 0.0494138, 0.0299331, 0.0172644, 0.00245231, 
0.8685, 0, 3.66046e-38, 1.66246e-13, 0.000838702, 0.116931, 0.0815715, 0.0494138, 0.0299331, 0.0173068, 0.00253174, 
0.8695, 0, 2.31769e-38, 1.27446e-13, 0.000751223, 0.115852, 0.0815715, 0.0494138, 0.0299332, 0.0173476, 0.00261254, 
0.8705, 0, 1.46666e-38, 9.76109e-14, 0.000672138, 0.11473, 0.0815714, 0.0494138, 0.0299332, 0.0173868, 0.00269468, 
0.8715, 0, 9.27601e-39, 7.46921e-14, 0.000600726, 0.113566, 0.0815713, 0.0494138, 0.0299332, 0.0174243, 0.00277815, 
0.8725, 0, 5.86341e-39, 5.71025e-14, 0.000536321, 0.11236, 0.0815712, 0.0494138, 0.0299332, 0.0174602, 0.0028629, 
0.8735, 0, 3.70424e-39, 4.36156e-14, 0.000478305, 0.111112, 0.0815711, 0.0494138, 0.0299333, 0.0174946, 0.00294892, 
0.8745, 0, 2.33888e-39, 3.32841e-14, 0.000426106, 0.109822, 0.0815709, 0.0494138, 0.0299333, 0.0175275, 0.00303617, 
0.8755, 0, 1.47597e-39, 2.5377e-14, 0.000379196, 0.108491, 0.0815708, 0.0494138, 0.0299333, 0.017559, 0.00312462, 
0.8765, 0, 9.30912e-40, 1.9331e-14, 0.00033709, 0.107119, 0.0815706, 0.0494138, 0.0299333, 0.0175892, 0.00321422, 
0.8775, 0, 5.86819e-40, 1.47124e-14, 0.000299339, 0.105707, 0.0815704, 0.0494138, 0.0299333, 0.0176179, 0.00330495, 
0.8785, 0, 3.69712e-40, 1.11873e-14, 0.000265533, 0.104256, 0.0815701, 0.0494138, 0.0299333, 0.0176454, 0.00339677, 
0.8795, 0, 2.32803e-40, 8.49928e-15, 0.000235296, 0.102767, 0.0815698, 0.0494138, 0.0299333, 0.0176717, 0.00348963, 
0.8805, 0, 1.46515e-40, 6.45145e-15, 0.00020828, 0.10124, 0.0815695, 0.0494138, 0.0299334, 0.0176967, 0.00358349, 
0.8815, 0, 9.21599e-41, 4.89273e-15, 0.000184173, 0.0996777, 0.0815691, 0.0494138, 0.0299334, 0.0177206, 0.00367832, 
0.8825, 0, 5.7939e-41, 3.70737e-15, 0.000162684, 0.0980803, 0.0815686, 0.0494138, 0.0299334, 0.0177433, 0.00377405, 
0.8835, 0, 3.64058e-41, 2.80674e-15, 0.000143551, 0.0964495, 0.0815681, 0.0494138, 0.0299334, 0.017765, 0.00387065, 
0.8845, 0, 2.28634e-41, 2.12307e-15, 0.000126536, 0.0947869, 0.0815675, 0.0494138, 0.0299334, 0.0177856, 0.00396808, 
0.8855, 0, 1.4351e-41, 1.60454e-15, 0.000111422, 0.093094, 0.0815668, 0.0494138, 0.0299334, 0.0178052, 0.00406627, 
0.8865, 0, 9.00323e-42, 1.21161e-15, 9.80106e-05, 0.0913726, 0.081566, 0.0494138, 0.0299334, 0.0178238, 0.00416518, 
0.8875, 0, 5.64531e-42, 9.1412e-16, 8.61242e-05, 0.0896245, 0.0815651, 0.0494138, 0.0299334, 0.0178416, 0.00426476, 
0.8885, 0, 3.53796e-42, 6.89087e-16, 7.5601e-05, 0.0878517, 0.081564, 0.0494138, 0.0299334, 0.0178584, 0.00436496, 
0.8895, 0, 2.21612e-42, 5.19011e-16, 6.62952e-05, 0.086056, 0.0815628, 0.0494138, 0.0299334, 0.0178744, 0.00446573, 
0.8905, 0, 1.38743e-42, 3.90582e-16, 5.8075e-05, 0.0842397, 0.0815615, 0.0494138, 0.0299334, 0.0178896, 0.004567, 
0.8915, 0, 8.68178e-43, 2.93685e-16, 5.0822e-05, 0.0824047, 0.0815599, 0.0494138, 0.0299334, 0.0179039, 0.00466873, 
0.8925, 0, 5.42981e-43, 2.20642e-16, 4.44293e-05, 0.0805534, 0.0815582, 0.0494138, 0.0299334, 0.0179176, 0.00477085, 
0.8935, 0, 3.39423e-43, 1.65627e-16, 3.88011e-05, 0.078688, 0.0815562, 0.0494138, 0.0299334, 0.0179305, 0.00487332, 
0.8945, 0, 2.1207e-43, 1.24226e-16, 3.38515e-05, 0.0768107, 0.081554, 0.0494138, 0.0299334, 0.0179427, 0.00497608, 
0.8955, 0, 1.32434e-43, 9.30967e-17, 2.95033e-05, 0.0749239, 0.0815514, 0.0494138, 0.0299334, 0.0179543, 0.00507906, 
0.8965, 0, 8.26611e-44, 6.97105e-17, 2.56877e-05, 0.0730299, 0.0815485, 0.0494138, 0.0299334, 0.0179653, 0.00518222, 
0.8975, 0, 5.1569e-44, 5.21562e-17, 2.2343e-05, 0.0711312, 0.0815453, 0.0494138, 0.0299334, 0.0179756, 0.00528549, 
0.8985, 0, 3.21559e-44, 3.89904e-17, 1.94143e-05, 0.0692301, 0.0815416, 0.0494138, 0.0299334, 0.0179854, 0.00538882, 
0.8995, 0, 2.0041e-44, 2.91243e-17, 1.68526e-05, 0.067329, 0.0815375, 0.0494138, 0.0299334, 0.0179946, 0.00549215, 
0.9005, 0, 1.24843e-44, 2.17371e-17, 1.46143e-05, 0.0654303, 0.0815329, 0.0494138, 0.0299334, 0.0180033, 0.00559543, 
0.9015, 0, 7.77319e-45, 1.62105e-17, 1.26607e-05, 0.0635363, 0.0815277, 0.0494138, 0.0299334, 0.0180116, 0.00569858, 
0.9025, 0, 4.83751e-45, 1.20793e-17, 1.09573e-05, 0.0616494, 0.0815218, 0.0494138, 0.0299334, 0.0180193, 0.00580157, 
0.9035, 0, 3.00908e-45, 8.99366e-18, 9.47379e-06, 0.0597718, 0.0815153, 0.0494138, 0.0299334, 0.0180266, 0.00590433, 
0.9045, 0, 1.87085e-45, 6.69092e-18, 8.18303e-06, 0.0579059, 0.081508, 0.0494138, 0.0299334, 0.0180335, 0.0060068, 
0.9055, 0, 1.16261e-45, 4.97382e-18, 7.06118e-06, 0.0560538, 0.0814999, 0.0494138, 0.0299334, 0.01804, 0.00610894, 
0.9065, 0, 7.22139e-46, 3.69445e-18, 6.08717e-06, 0.0542176, 0.0814908, 0.0494138, 0.0299334, 0.0180461, 0.00621068, 
0.9075, 0, 4.48335e-46, 2.742e-18, 5.24238e-06, 0.0523995, 0.0814807, 0.0494138, 0.0299334, 0.0180518, 0.00631197, 
0.9085, 0, 2.78214e-46, 2.03349e-18, 4.51044e-06, 0.0506015, 0.0814695, 0.0494138, 0.0299334, 0.0180572, 0.00641276, 
0.9095, 0, 1.72564e-46, 1.50688e-18, 3.87692e-06, 0.0488254, 0.0814571, 0.0494138, 0.0299334, 0.0180623, 0.006513, 
0.9105, 0, 1.06984e-46, 1.11577e-18, 3.32916e-06, 0.0470732, 0.0814433, 0.0494138, 0.0299334, 0.018067, 0.00661262, 
0.9115, 0, 6.62952e-47, 8.25534e-19, 2.85604e-06, 0.0453465, 0.081428, 0.0494138, 0.0299334, 0.0180715, 0.0067116, 
0.9125, 0, 4.10625e-47, 6.10321e-19, 2.4478e-06, 0.0436471, 0.0814111, 0.0494138, 0.0299334, 0.0180757, 0.00680987, 
0.9135, 0, 2.54218e-47, 4.50866e-19, 2.0959e-06, 0.0419764, 0.0813924, 0.0494138, 0.0299334, 0.0180796, 0.00690738, 
0.9145, 0, 1.57314e-47, 3.32815e-19, 1.79287e-06, 0.0403361, 0.0813719, 0.0494138, 0.0299334, 0.0180833, 0.00700409, 
0.9155, 0, 9.73041e-48, 2.45485e-19, 1.5322e-06, 0.0387274, 0.0813492, 0.0494138, 0.0299334, 0.0180867, 0.00709996, 
0.9165, 0, 6.01582e-48, 1.80933e-19, 1.30818e-06, 0.0371515, 0.0813243, 0.0494138, 0.0299334, 0.01809, 0.00719494, 
0.9175, 0, 3.71758e-48, 1.33254e-19, 1.11586e-06, 0.0356096, 0.081297, 0.0494138, 0.0299334, 0.018093, 0.00728899, 
0.9185, 0, 2.29631e-48, 9.80652e-20, 9.50918e-07, 0.0341028, 0.081267, 0.0494138, 0.0299334, 0.0180958, 0.00738206, 
0.9195, 0, 1.41776e-48, 7.21145e-20, 8.09593e-07, 0.032632, 0.0812341, 0.0494138, 0.0299334, 0.0180984, 0.00747412, 
0.9205, 0, 8.74947e-49, 5.29912e-20, 6.88625e-07, 0.0311979, 0.0811981, 0.0494138, 0.0299334, 0.0181009, 0.00756513, 
0.9215, 0, 5.39717e-49, 3.891e-20, 5.85185e-07, 0.0298013, 0.0811589, 0.0494138, 0.0299334, 0.0181032, 0.00765505, 
0.9225, 0, 3.32779e-49, 2.85493e-20, 4.96819e-07, 0.0284428, 0.081116, 0.0494138, 0.0299334, 0.0181054, 0.00774386, 
0.9235, 0, 2.05095e-49, 2.09318e-20, 4.21406e-07, 0.0271227, 0.0810693, 0.0494138, 0.0299334, 0.0181074, 0.0078315, 
0.9245, 0, 1.26346e-49, 1.53355e-20, 3.57108e-07, 0.0258417, 0.0810184, 0.0494138, 0.0299334, 0.0181092, 0.00791796, 
0.9255, 0, 7.77992e-50, 1.12272e-20, 3.02342e-07, 0.0245998, 0.0809631, 0.0494138, 0.0299334, 0.018111, 0.00800321, 
0.9265, 0, 4.78851e-50, 8.21342e-21, 2.5574e-07, 0.0233972, 0.0809031, 0.0494138, 0.0299334, 0.0181126, 0.00808721, 
0.9275, 0, 2.94602e-50, 6.00428e-21, 2.16122e-07, 0.0222341, 0.080838, 0.0494138, 0.0299334, 0.0181141, 0.00816995, 
0.9285, 0, 1.81168e-50, 4.38613e-21, 1.82475e-07, 0.0211104, 0.0807675, 0.0494138, 0.0299334, 0.0181155, 0.00825139, 
0.9295, 0, 1.11363e-50, 3.20175e-21, 1.53926e-07, 0.0200259, 0.0806913, 0.0494138, 0.0299334, 0.0181168, 0.00833152, 
0.9305, 0, 6.84248e-51, 2.3355e-21, 1.29725e-07, 0.0189806, 0.080609, 0.0494138, 0.0299334, 0.018118, 0.00841031, 
0.9315, 0, 4.20242e-51, 1.70239e-21, 1.09231e-07, 0.0179741, 0.0805201, 0.0494138, 0.0299334, 0.0181192, 0.00848775, 
0.9325, 0, 2.57988e-51, 1.24002e-21, 9.18909e-08, 0.017006, 0.0804244, 0.0494138, 0.0299334, 0.0181202, 0.00856381, 
0.9335, 0, 1.58312e-51, 9.02585e-22, 7.72342e-08, 0.0160759, 0.0803213, 0.0494138, 0.0299334, 0.0181212, 0.00863849, 
0.9345, 0, 9.71061e-52, 6.56506e-22, 6.48571e-08, 0.0151833, 0.0802106, 0.0494138, 0.0299334, 0.0181221, 0.00871177, 
0.9355, 0, 5.95381e-52, 4.77179e-22, 5.44148e-08, 0.0143277, 0.0800917, 0.0494138, 0.0299334, 0.0181229, 0.00878364, 
0.9365, 0, 3.64889e-52, 3.46592e-22, 4.56131e-08, 0.0135084, 0.0799642, 0.0494138, 0.0299334, 0.0181237, 0.00885409, 
0.9375, 0, 2.23535e-52, 2.51565e-22, 3.82011e-08, 0.0127246, 0.0798277, 0.0494138, 0.0299334, 0.0181244, 0.00892312, 
0.9385, 0, 1.36883e-52, 1.82464e-22, 3.19653e-08, 0.0119758, 0.0796817, 0.0494138, 0.0299334, 0.0181251, 0.0089907, 
0.9395, 0, 8.37859e-53, 1.32252e-22, 2.67237e-08, 0.0112611, 0.0795257, 0.0494138, 0.0299334, 0.0181257, 0.00905685, 
0.9405, 0, 5.12642e-53, 9.57907e-23, 2.2322e-08, 0.0105797, 0.0793592, 0.0494138, 0.0299334, 0.0181263, 0.00912155, 
0.9415, 0, 3.1353e-53, 6.93338e-23, 1.8629e-08, 0.00993076, 0.0791818, 0.0494138, 0.0299334, 0.0181268, 0.00918481, 
0.9425, 0, 1.91675e-53, 5.01495e-23, 1.55334e-08, 0.00931336, 0.0789929, 0.0494138, 0.0299334, 0.0181273, 0.00924663, 
0.9435, 0, 1.17132e-53, 3.62485e-23, 1.29409e-08, 0.00872663, 0.0787921, 0.0494138, 0.0299334, 0.0181277, 0.009307, 
0.9445, 0, 7.15499e-54, 2.61828e-23, 1.07717e-08, 0.00816963, 0.0785789, 0.0494138, 0.0299334, 0.0181281, 0.00936594, 
0.9455, 0, 4.36884e-54, 1.88993e-23, 8.95835e-09, 0.00764142, 0.0783527, 0.0494138, 0.0299334, 0.0181285, 0.00942344, 
0.9465, 0, 2.66654e-54, 1.36327e-23, 7.44385e-09, 0.00714105, 0.0781131, 0.0494138, 0.0299334, 0.0181289, 0.00947951, 
0.9475, 0, 1.62688e-54, 9.82701e-24, 6.18007e-09, 0.00666753, 0.0778596, 0.0494138, 0.0299334, 0.0181292, 0.00953416, 
0.9485, 0, 9.92178e-55, 7.07895e-24, 5.12645e-09, 0.00621992, 0.0775916, 0.0494137, 0.0299334, 0.0181295, 0.0095874, 
0.9495, 0, 6.04854e-55, 5.09594e-24, 4.24882e-09, 0.00579722, 0.0773087, 0.0494137, 0.0299334, 0.0181298, 0.00963924, 
0.9505, 0, 3.68586e-55, 3.66597e-24, 3.51844e-09, 0.00539848, 0.0770104, 0.0494137, 0.0299334, 0.01813, 0.00968969, 
0.9515, 0, 2.2452e-55, 2.63551e-24, 2.91114e-09, 0.00502273, 0.0766962, 0.0494137, 0.0299334, 0.0181303, 0.00973875, 
0.9525, 0, 1.3671e-55, 1.89344e-24, 2.40663e-09, 0.004669, 0.0763657, 0.0494137, 0.0299334, 0.0181305, 0.00978645, 
0.9535, 0, 8.32103e-56, 1.35941e-24, 1.98787e-09, 0.00433636, 0.0760185, 0.0494137, 0.0299334, 0.0181307, 0.0098328, 
0.9545, 0, 5.06271e-56, 9.75351e-25, 1.64059e-09, 0.00402387, 0.075654, 0.0494136, 0.0299334, 0.0181309, 0.00987781, 
0.9555, 0, 3.07908e-56, 6.99338e-25, 1.35285e-09, 0.00373061, 0.0752718, 0.0494136, 0.0299334, 0.018131, 0.00992151, 
0.9565, 0, 1.87193e-56, 5.01105e-25, 1.11464e-09, 0.00345568, 0.0748717, 0.0494136, 0.0299334, 0.0181312, 0.0099639, 
0.9575, 0, 1.1376e-56, 3.58829e-25, 9.17615e-10, 0.00319819, 0.0744532, 0.0494135, 0.0299334, 0.0181313, 0.010005, 
0.9585, 0, 6.91074e-57, 2.56781e-25, 7.54786e-10, 0.00295729, 0.0740159, 0.0494135, 0.0299334, 0.0181314, 0.0100448, 
0.9595, 0, 4.19655e-57, 1.83636e-25, 6.20337e-10, 0.00273213, 0.0735596, 0.0494134, 0.0299334, 0.0181316, 0.0100834, 
0.9605, 0, 2.54739e-57, 1.31242e-25, 5.09417e-10, 0.0025219, 0.073084, 0.0494134, 0.0299334, 0.0181317, 0.0101208, 
0.9615, 0, 1.54573e-57, 9.37358e-26, 4.17985e-10, 0.00232581, 0.0725887, 0.0494133, 0.0299334, 0.0181318, 0.010157, 
0.9625, 0, 9.37574e-58, 6.69055e-26, 3.42683e-10, 0.00214309, 0.0720736, 0.0494132, 0.0299334, 0.0181319, 0.0101919, 
0.9635, 0, 5.6848e-58, 4.77243e-26, 2.80717e-10, 0.001973, 0.0715385, 0.0494131, 0.0299334, 0.0181319, 0.0102258, 
0.9645, 0, 3.44557e-58, 3.40206e-26, 2.29769e-10, 0.00181482, 0.0709832, 0.049413, 0.0299334, 0.018132, 0.0102584, 
0.9655, 0, 2.08759e-58, 2.42364e-26, 1.87915e-10, 0.00166787, 0.0704076, 0.0494128, 0.0299334, 0.0181321, 0.01029, 
0.9665, 0, 1.26435e-58, 1.72552e-26, 1.53561e-10, 0.00153148, 0.0698116, 0.0494127, 0.0299334, 0.0181322, 0.0103205, 
0.9675, 0, 7.65471e-59, 1.22772e-26, 1.25386e-10, 0.00140502, 0.0691952, 0.0494125, 0.0299334, 0.0181322, 0.0103499, 
0.9685, 0, 4.63265e-59, 8.72982e-27, 1.02298e-10, 0.00128788, 0.0685584, 0.0494123, 0.0299334, 0.0181323, 0.0103782, 
0.9695, 0, 2.80266e-59, 6.20354e-27, 8.33941e-11, 0.00117949, 0.0679012, 0.0494121, 0.0299334, 0.0181323, 0.0104055, 
0.9705, 0, 1.69493e-59, 4.40559e-27, 6.79294e-11, 0.00107928, 0.0672238, 0.0494119, 0.0299334, 0.0181324, 0.0104318, 
0.9715, 0, 1.02465e-59, 3.12678e-27, 5.52884e-11, 0.000986731, 0.0665262, 0.0494116, 0.0299334, 0.0181324, 0.0104572, 
0.9725, 0, 6.1921e-60, 2.21781e-27, 4.4964e-11, 0.000901339, 0.0658087, 0.0494113, 0.0299334, 0.0181324, 0.0104816, 
0.9735, 0, 3.74063e-60, 1.5721e-27, 3.65386e-11, 0.000822627, 0.0650714, 0.0494109, 0.0299334, 0.0181325, 0.010505, 
0.9745, 0, 2.25889e-60, 1.11371e-27, 2.96685e-11, 0.000750142, 0.0643147, 0.0494105, 0.0299334, 0.0181325, 0.0105276, 
0.9755, 0, 1.36361e-60, 7.88493e-28, 2.40712e-11, 0.000683456, 0.0635389, 0.04941, 0.0299334, 0.0181325, 0.0105493, 
0.9765, 0, 8.22863e-61, 5.57902e-28, 1.95146e-11, 0.000622164, 0.0627443, 0.0494095, 0.0299334, 0.0181326, 0.0105701, 
0.9775, 0, 4.96376e-61, 3.94506e-28, 1.58082e-11, 0.000565883, 0.0619314, 0.0494089, 0.0299334, 0.0181326, 0.0105901, 
0.9785, 0, 2.99322e-61, 2.78797e-28, 1.27957e-11, 0.000514253, 0.0611007, 0.0494083, 0.0299334, 0.0181326, 0.0106093, 
0.9795, 0, 1.80432e-61, 1.96906e-28, 1.03493e-11, 0.000466934, 0.0602526, 0.0494075, 0.0299334, 0.0181326, 0.0106277, 
0.9805, 0, 1.08726e-61, 1.38985e-28, 8.36408e-12, 0.000423608, 0.0593877, 0.0494067, 0.0299334, 0.0181326, 0.0106454, 
0.9815, 0, 6.54944e-62, 9.80432e-29, 6.75448e-12, 0.000383975, 0.0585066, 0.0494057, 0.0299334, 0.0181326, 0.0106623, 
0.9825, 0, 3.94385e-62, 6.91206e-29, 5.45043e-12, 0.000347754, 0.05761, 0.0494047, 0.0299334, 0.0181327, 0.0106785, 
0.9835, 0, 2.37403e-62, 4.87011e-29, 4.39477e-12, 0.000314683, 0.0566986, 0.0494035, 0.0299334, 0.0181327, 0.010694, 
0.9845, 0, 1.42856e-62, 3.42936e-29, 3.54086e-12, 0.000284516, 0.055773, 0.0494021, 0.0299334, 0.0181327, 0.0107088, 
0.9855, 0, 8.59335e-63, 2.4134e-29, 2.85069e-12, 0.000257023, 0.0548341, 0.0494007, 0.0299334, 0.0181327, 0.010723, 
0.9865, 0, 5.16745e-63, 1.69743e-29, 2.29331e-12, 0.000231991, 0.0538826, 0.049399, 0.0299334, 0.0181327, 0.0107365, 
0.9875, 0, 3.10628e-63, 1.19316e-29, 1.8435e-12, 0.000209221, 0.0529194, 0.0493972, 0.0299334, 0.0181327, 0.0107495, 
0.9885, 0, 1.86662e-63, 8.38204e-30, 1.48081e-12, 0.000188527, 0.0519453, 0.0493951, 0.0299334, 0.0181327, 0.0107619, 
0.9895, 0, 1.1213e-63, 5.88503e-30, 1.18857e-12, 0.000169738, 0.0509613, 0.0493928, 0.0299334, 0.0181327, 0.0107737, 
0.9905, 0, 6.73352e-64, 4.12948e-30, 9.5329e-13, 0.000152693, 0.0499683, 0.0493903, 0.0299334, 0.0181327, 0.0107849, 
0.9915, 0, 4.04217e-64, 2.89595e-30, 7.64012e-13, 0.000137245, 0.0489671, 0.0493875, 0.0299334, 0.0181327, 0.0107957, 
0.9925, 0, 2.42572e-64, 2.02971e-30, 6.11859e-13, 0.000123258, 0.0479588, 0.0493843, 0.0299334, 0.0181327, 0.0108059, 
0.9935, 0, 1.45519e-64, 1.42177e-30, 4.89642e-13, 0.000110603, 0.0469444, 0.0493809, 0.0299334, 0.0181327, 0.0108157, 
0.9945, 0, 8.72678e-65, 9.95349e-31, 3.91547e-13, 9.91657e-05, 0.0459249, 0.049377, 0.0299334, 0.0181328, 0.0108249, 
0.9955, 0, 5.2317e-65, 6.96423e-31, 3.12873e-13, 8.88373e-05, 0.0449012, 0.0493728, 0.0299334, 0.0181328, 0.0108338, 
0.9965, 0, 3.13536e-65, 4.86994e-31, 2.49823e-13, 7.95188e-05, 0.0438745, 0.0493681, 0.0299334, 0.0181328, 0.0108422, 
0.9975, 0, 1.8784e-65, 3.40351e-31, 1.99332e-13, 7.1119e-05, 0.0428456, 0.049363, 0.0299334, 0.0181328, 0.0108502, 
0.9985, 0, 1.12498e-65, 2.37731e-31, 1.58929e-13, 6.35541e-05, 0.0418158, 0.0493573, 0.0299334, 0.0181328, 0.0108578, 
0.9995, 0, 6.73536e-66, 1.65959e-31, 1.26623e-13, 5.67472e-05, 0.0407859, 0.049351, 0.0299334, 0.0181328, 0.010865, 
