time, x=0.000000, x=0.100000, x=0.200000, x=0.300000, x=0.400000, x=0.500000, x=0.600000, x=0.700000, x=0.800000, x=0.900000, 
0.526, 3.25959e-160, 3.6027e-72, 4.25582e-36, 1.19394e-16, 1.39425e-06, 0.0155782, 0.0706963, 0.0716045, 0.0716045, 0.0716031, 
0.527, 1.62165e-160, 2.13151e-72, 2.91746e-36, 9.29867e-17, 1.21358e-06, 0.014862, 0.0702683, 0.0712465, 0.0712465, 0.0712453, 
0.528, 8.06768e-161, 1.26071e-72, 1.99895e-36, 7.23712e-17, 1.0555e-06, 0.0141688, 0.0698377, 0.0708902, 0.0708903, 0.0708892, 
0.529, 4.01367e-161, 7.45442e-73, 1.36891e-36, 5.62885e-17, 9.17311e-07, 0.0134985, 0.0694044, 0.0705358, 0.0705358, 0.0705349, 
0.53, 1.9968e-161, 4.40639e-73, 9.36974e-37, 4.37505e-17, 7.96599e-07, 0.0128509, 0.0689679, 0.0701831, 0.0701831, 0.0701823, 
0.531, 9.93409e-162, 2.60389e-73, 6.40999e-37, 3.39826e-17, 6.91242e-07, 0.0122258, 0.0685283, 0.0698322, 0.0698322, 0.0698315, 
0.532, 4.94221e-162, 1.53827e-73, 4.38295e-37, 2.6378e-17, 5.9936e-07, 0.0116229, 0.0680851, 0.069483, 0.0694831, 0.0694825, 
0.533, 2.45875e-162, 9.08483e-74, 2.9954e-37, 2.04616e-17, 5.19295e-07, 0.0110419, 0.0676383, 0.0691356, 0.0691356, 0.0691351, 
0.534, 1.22323e-162, 5.3638e-74, 2.04608e-37, 1.58617e-17, 4.49583e-07, 0.0104826, 0.0671876, 0.0687899, 0.06879, 0.0687895, 
0.535, 6.08556e-163, 3.16592e-74, 1.39693e-37, 1.22878e-17, 3.88935e-07, 0.00994455, 0.0667329, 0.0684459, 0.068446, 0.0684456, 
0.536, 3.02757e-163, 1.86811e-74, 9.53246e-38, 9.51288e-18, 3.36212e-07, 0.00942742, 0.0662738, 0.0681037, 0.0681038, 0.0681035, 
0.537, 1.50621e-163, 1.10199e-74, 6.50158e-38, 7.3598e-18, 2.90417e-07, 0.00893083, 0.0658101, 0.0677632, 0.0677633, 0.067763, 
0.538, 7.49341e-164, 6.49868e-75, 4.43217e-38, 5.69032e-18, 2.50671e-07, 0.00845437, 0.0653417, 0.0674243, 0.0674245, 0.0674242, 
0.539, 3.72797e-164, 3.83132e-75, 3.01993e-38, 4.39668e-18, 2.16202e-07, 0.00799764, 0.0648684, 0.0670872, 0.0670873, 0.0670871, 
0.54, 1.85467e-164, 2.25812e-75, 2.05666e-38, 3.39492e-18, 1.86332e-07, 0.00756017, 0.0643899, 0.0667517, 0.0667519, 0.0667517, 
0.541, 9.22697e-165, 1.33052e-75, 1.39995e-38, 2.61972e-18, 1.60469e-07, 0.00714153, 0.0639061, 0.066418, 0.0664181, 0.066418, 
0.542, 4.59042e-165, 7.83735e-76, 9.52466e-39, 2.02022e-18, 1.38093e-07, 0.00674125, 0.0634167, 0.0660858, 0.066086, 0.0660859, 
0.543, 2.28373e-165, 4.61524e-76, 6.47698e-39, 1.55691e-18, 1.18748e-07, 0.00635884, 0.0629216, 0.0657554, 0.0657556, 0.0657555, 
0.544, 1.13616e-165, 2.71704e-76, 4.40233e-39, 1.19908e-18, 1.02038e-07, 0.00599383, 0.0624205, 0.0654266, 0.0654268, 0.0654267, 
0.545, 5.65238e-166, 1.5991e-76, 2.99076e-39, 9.22907e-19, 8.76139e-08, 0.00564572, 0.0619133, 0.0650994, 0.0650997, 0.0650996, 
0.546, 2.81206e-166, 9.40874e-77, 2.0308e-39, 7.09886e-19, 7.51733e-08, 0.00531401, 0.0613999, 0.0647738, 0.0647742, 0.0647741, 
0.547, 1.399e-166, 5.53434e-77, 1.3783e-39, 5.45687e-19, 6.44516e-08, 0.00499819, 0.06088, 0.0644499, 0.0644503, 0.0644503, 
0.548, 6.96002e-167, 3.25445e-77, 9.34994e-40, 4.19201e-19, 5.52184e-08, 0.00469777, 0.0603535, 0.0641276, 0.0641281, 0.064128, 
0.549, 3.46261e-167, 1.91324e-77, 6.33965e-40, 3.2183e-19, 4.72733e-08, 0.00441222, 0.0598202, 0.0638069, 0.0638074, 0.0638074, 
0.55, 1.72265e-167, 1.12445e-77, 4.29648e-40, 2.46921e-19, 4.04417e-08, 0.00414105, 0.0592801, 0.0634878, 0.0634884, 0.0634884, 
0.551, 8.57018e-168, 6.60674e-78, 2.91039e-40, 1.89328e-19, 3.45721e-08, 0.00388375, 0.058733, 0.0631703, 0.063171, 0.0631709, 
0.552, 4.26366e-168, 3.88076e-78, 1.97053e-40, 1.45077e-19, 2.95329e-08, 0.00363981, 0.0581787, 0.0628543, 0.0628551, 0.0628551, 
0.553, 2.12117e-168, 2.2789e-78, 1.33354e-40, 1.111e-19, 2.52098e-08, 0.00340874, 0.0576173, 0.0625399, 0.0625408, 0.0625408, 
0.554, 1.05528e-168, 1.33788e-78, 9.0204e-41, 8.50269e-20, 2.1504e-08, 0.00319003, 0.0570486, 0.0622271, 0.0622281, 0.0622281, 
0.555, 5.25004e-169, 7.85211e-79, 6.09872e-41, 6.50323e-20, 1.83296e-08, 0.00298321, 0.0564726, 0.0619158, 0.061917, 0.061917, 
0.556, 2.61189e-169, 4.60722e-79, 4.12142e-41, 4.97087e-20, 1.56126e-08, 0.00278779, 0.0558891, 0.0616061, 0.0616074, 0.0616074, 
0.557, 1.29942e-169, 2.70255e-79, 2.78388e-41, 3.79724e-20, 1.32888e-08, 0.00260329, 0.0552983, 0.0612979, 0.0612994, 0.0612994, 
0.558, 6.4646e-170, 1.58485e-79, 1.87953e-41, 2.89891e-20, 1.13027e-08, 0.00242925, 0.0546999, 0.0609912, 0.0609929, 0.0609929, 
0.559, 3.21614e-170, 9.29155e-80, 1.26837e-41, 2.21175e-20, 9.60656e-09, 0.00226521, 0.0540942, 0.060686, 0.0606879, 0.0606879, 
0.56, 1.60003e-170, 5.4459e-80, 8.5554e-42, 1.68643e-20, 8.15912e-09, 0.00211073, 0.053481, 0.0603823, 0.0603845, 0.0603845, 
0.561, 7.96014e-171, 3.19106e-80, 5.7681e-42, 1.2851e-20, 6.92484e-09, 0.00196536, 0.0528604, 0.0600802, 0.0600825, 0.0600825, 
0.562, 3.96017e-171, 1.86932e-80, 3.88708e-42, 9.78684e-21, 5.87309e-09, 0.00182869, 0.0522324, 0.0597794, 0.0597821, 0.0597821, 
0.563, 1.97018e-171, 1.09476e-80, 2.61827e-42, 7.44874e-21, 4.97755e-09, 0.0017003, 0.0515972, 0.0594802, 0.0594832, 0.0594832, 
0.564, 9.80167e-172, 6.40965e-81, 1.7628e-42, 5.66579e-21, 4.21559e-09, 0.00157978, 0.0509548, 0.0591824, 0.0591858, 0.0591858, 
0.565, 4.87633e-172, 3.75178e-81, 1.1863e-42, 4.307e-21, 3.56774e-09, 0.00146676, 0.0503053, 0.0588861, 0.0588899, 0.0588899, 
0.566, 2.42597e-172, 2.19546e-81, 7.97971e-43, 3.27211e-21, 3.01733e-09, 0.00136084, 0.0496489, 0.0585911, 0.0585954, 0.0585954, 
0.567, 1.20692e-172, 1.28439e-81, 5.36514e-43, 2.48439e-21, 2.55004e-09, 0.00126166, 0.0489856, 0.0582976, 0.0583024, 0.0583024, 
0.568, 6.00444e-173, 7.51202e-82, 3.6056e-43, 1.88518e-21, 2.15361e-09, 0.00116887, 0.0483158, 0.0580056, 0.0580109, 0.0580109, 
0.569, 2.98721e-173, 4.39241e-82, 2.42201e-43, 1.42963e-21, 1.81754e-09, 0.00108212, 0.0476395, 0.0577149, 0.0577209, 0.0577209, 
0.57, 1.48614e-173, 2.56764e-82, 1.62622e-43, 1.08352e-21, 1.53284e-09, 0.0010011, 0.046957, 0.0574256, 0.0574323, 0.0574323, 
0.571, 7.39353e-174, 1.50056e-82, 1.09141e-43, 8.20718e-22, 1.29184e-09, 0.000925477, 0.0462685, 0.0571376, 0.0571451, 0.0571451, 
0.572, 3.67828e-174, 8.7672e-83, 7.32148e-44, 6.21288e-22, 1.08798e-09, 0.000854955, 0.0455742, 0.056851, 0.0568594, 0.0568594, 
0.573, 1.82994e-174, 5.12101e-83, 4.90926e-44, 4.7004e-22, 9.15651e-10, 0.000789242, 0.0448745, 0.0565657, 0.0565751, 0.0565751, 
0.574, 9.10397e-175, 2.99046e-83, 3.29033e-44, 3.55403e-22, 7.70087e-10, 0.000728058, 0.0441695, 0.0562818, 0.0562922, 0.0562922, 
0.575, 4.52923e-175, 1.74586e-83, 2.20429e-44, 2.68566e-22, 6.47219e-10, 0.000671138, 0.0434597, 0.0559992, 0.0560108, 0.0560108, 
0.576, 2.25329e-175, 1.01899e-83, 1.47606e-44, 2.02828e-22, 5.4358e-10, 0.000618226, 0.0427452, 0.0557178, 0.0557307, 0.0557307, 
0.577, 1.12101e-175, 5.94592e-84, 9.87984e-45, 1.53092e-22, 4.56224e-10, 0.000569079, 0.0420266, 0.0554378, 0.055452, 0.055452, 
0.578, 5.57703e-176, 3.46863e-84, 6.61002e-45, 1.15484e-22, 3.82645e-10, 0.000523466, 0.041304, 0.0551589, 0.0551748, 0.0551748, 
0.579, 2.77457e-176, 2.02296e-84, 4.42043e-45, 8.7064e-23, 3.20714e-10, 0.000481166, 0.0405779, 0.0548813, 0.0548989, 0.0548989, 
0.58, 1.38035e-176, 1.17952e-84, 2.95485e-45, 6.56001e-23, 2.68624e-10, 0.00044197, 0.0398486, 0.0546049, 0.0546244, 0.0546244, 
0.581, 6.86724e-177, 6.87569e-85, 1.97431e-45, 4.93992e-23, 2.24842e-10, 0.000405678, 0.0391166, 0.0543297, 0.0543513, 0.0543513, 
0.582, 3.41645e-177, 4.00698e-85, 1.31858e-45, 3.71779e-23, 1.88068e-10, 0.000372102, 0.0383822, 0.0540557, 0.0540795, 0.0540795, 
0.583, 1.69969e-177, 2.33458e-85, 8.80258e-46, 2.79641e-23, 1.57202e-10, 0.000341063, 0.037646, 0.0537828, 0.0538091, 0.0538091, 
0.584, 8.45594e-178, 1.35986e-85, 5.87387e-46, 2.10217e-23, 1.31314e-10, 0.000312392, 0.0369082, 0.053511, 0.0535401, 0.0535401, 
0.585, 4.20683e-178, 7.91898e-86, 3.91787e-46, 1.57938e-23, 1.09615e-10, 0.000285928, 0.0361694, 0.0532403, 0.0532724, 0.0532724, 
0.586, 2.0929e-178, 4.61039e-86, 2.6121e-46, 1.18592e-23, 9.14408e-11, 0.000261522, 0.0354299, 0.0529707, 0.053006, 0.053006, 
0.587, 1.04122e-178, 2.68348e-86, 1.74077e-46, 8.89981e-24, 7.62287e-11, 0.00023903, 0.0346904, 0.0527021, 0.052741, 0.052741, 
0.588, 5.18005e-179, 1.56154e-86, 1.1596e-46, 6.67512e-24, 6.35049e-11, 0.000218318, 0.0339511, 0.0524345, 0.0524773, 0.0524773, 
0.589, 2.57708e-179, 9.08448e-87, 7.72127e-47, 5.00371e-24, 5.28698e-11, 0.000199261, 0.0332126, 0.0521679, 0.0522149, 0.0522149, 
0.59, 1.28209e-179, 5.28374e-87, 5.13907e-47, 3.74869e-24, 4.39865e-11, 0.000181739, 0.0324754, 0.0519022, 0.0519538, 0.0519538, 
0.591, 6.37842e-180, 3.07239e-87, 3.41897e-47, 2.80688e-24, 3.65716e-11, 0.000165641, 0.0317399, 0.0516375, 0.0516941, 0.0516941, 
0.592, 3.17327e-180, 1.7861e-87, 2.27365e-47, 2.10051e-24, 3.03865e-11, 0.000150864, 0.0310066, 0.0513735, 0.0514356, 0.0514356, 
0.593, 1.5787e-180, 1.03808e-87, 1.51135e-47, 1.57102e-24, 2.52309e-11, 0.000137309, 0.0302759, 0.0511105, 0.0511784, 0.0511784, 
0.594, 7.85403e-181, 6.03184e-88, 1.00422e-47, 1.17435e-24, 2.09362e-11, 0.000124884, 0.0295485, 0.0508482, 0.0509225, 0.0509225, 
0.595, 3.90738e-181, 3.504e-88, 6.66969e-48, 8.7735e-25, 1.73612e-11, 0.000113504, 0.0288246, 0.0505866, 0.0506679, 0.0506679, 
0.596, 1.94392e-181, 2.03505e-88, 4.42794e-48, 6.55098e-25, 1.43872e-11, 0.000103089, 0.0281048, 0.0503258, 0.0504146, 0.0504146, 
0.597, 9.67101e-182, 1.18163e-88, 2.93844e-48, 4.88878e-25, 1.19149e-11, 9.35646e-05, 0.0273896, 0.0500656, 0.0501625, 0.0501625, 
0.598, 4.81133e-182, 6.85935e-89, 1.94918e-48, 3.64632e-25, 9.86098e-12, 8.48611e-05, 0.0266794, 0.049806, 0.0499117, 0.0499117, 
0.599, 2.39364e-182, 3.98091e-89, 1.29243e-48, 2.71813e-25, 8.15585e-12, 7.69137e-05, 0.0259747, 0.049547, 0.0496621, 0.0496621, 
0.6, 1.19083e-182, 2.30982e-89, 8.56605e-49, 2.0251e-25, 6.74119e-12, 6.96622e-05, 0.0252759, 0.0492885, 0.0494138, 0.0494138, 
0.601, 5.9244e-183, 1.3399e-89, 5.67513e-49, 1.50795e-25, 5.56832e-12, 6.30508e-05, 0.0245834, 0.0490305, 0.0491668, 0.0491668, 
0.602, 2.94739e-183, 7.77076e-90, 3.75831e-49, 1.12225e-25, 4.59654e-12, 5.70273e-05, 0.0238976, 0.0487728, 0.0489209, 0.0489209, 
0.603, 1.46633e-183, 4.5056e-90, 2.48789e-49, 8.34749e-26, 3.79192e-12, 5.15437e-05, 0.0232191, 0.0485155, 0.0486763, 0.0486763, 
0.604, 7.29497e-184, 2.6118e-90, 1.64623e-49, 6.20565e-26, 3.12614e-12, 4.65552e-05, 0.0225481, 0.0482585, 0.0484329, 0.0484329, 
0.605, 3.62925e-184, 1.51365e-90, 1.08887e-49, 4.61087e-26, 2.57561e-12, 4.20206e-05, 0.0218851, 0.0480016, 0.0481908, 0.0481908, 
0.606, 1.80555e-184, 8.77021e-91, 7.19916e-50, 3.42409e-26, 2.12068e-12, 3.79016e-05, 0.0212304, 0.047745, 0.0479498, 0.0479498, 
0.607, 8.98261e-185, 5.08035e-91, 4.75787e-50, 2.5414e-26, 1.74499e-12, 3.41629e-05, 0.0205844, 0.0474884, 0.0477101, 0.0477101, 
0.608, 4.46885e-185, 2.94223e-91, 3.14317e-50, 1.88525e-26, 1.43494e-12, 3.07719e-05, 0.0199474, 0.0472318, 0.0474715, 0.0474715, 
0.609, 2.22325e-185, 1.70357e-91, 2.07562e-50, 1.39775e-26, 1.17924e-12, 2.76985e-05, 0.0193198, 0.0469751, 0.0472342, 0.0472342, 
0.61, 1.10607e-185, 9.8615e-92, 1.3701e-50, 1.03577e-26, 9.68487e-13, 2.49151e-05, 0.0187018, 0.0467183, 0.046998, 0.046998, 
0.611, 5.50269e-186, 5.70724e-92, 9.04032e-51, 7.67116e-27, 7.94899e-13, 2.23961e-05, 0.0180938, 0.0464613, 0.046763, 0.046763, 
0.612, 2.73759e-186, 3.30225e-92, 5.96267e-51, 5.67846e-27, 6.52015e-13, 2.0118e-05, 0.017496, 0.046204, 0.0465292, 0.0465292, 
0.613, 1.36195e-186, 1.91027e-92, 3.9312e-51, 4.20116e-27, 5.34479e-13, 1.80594e-05, 0.0169086, 0.0459464, 0.0462965, 0.0462965, 
0.614, 6.7757e-187, 1.1048e-92, 2.59082e-51, 3.10656e-27, 4.37856e-13, 1.62005e-05, 0.016332, 0.0456882, 0.046065, 0.0460651, 
0.615, 3.37091e-187, 6.38807e-93, 1.70677e-51, 2.29594e-27, 3.58477e-13, 1.4523e-05, 0.0157663, 0.0454296, 0.0458347, 0.0458347, 
0.616, 1.67703e-187, 3.69283e-93, 1.12394e-51, 1.69595e-27, 2.93306e-13, 1.30104e-05, 0.0152117, 0.0451702, 0.0456055, 0.0456056, 
0.617, 8.34322e-188, 2.13428e-93, 7.39844e-52, 1.2521e-27, 2.39834e-13, 1.16475e-05, 0.0146685, 0.0449102, 0.0453775, 0.0453775, 
0.618, 4.15075e-188, 1.23323e-93, 4.86817e-52, 9.23924e-28, 1.95988e-13, 1.04204e-05, 0.0141367, 0.0446494, 0.0451506, 0.0451506, 
0.619, 2.065e-188, 7.12431e-94, 3.202e-52, 6.8141e-28, 1.6006e-13, 9.31624e-06, 0.0136164, 0.0443876, 0.0449249, 0.0449249, 
0.62, 1.02734e-188, 4.11475e-94, 2.10527e-52, 5.0229e-28, 1.30637e-13, 8.3235e-06, 0.0131079, 0.0441248, 0.0447002, 0.0447003, 
0.621, 5.111e-189, 2.376e-94, 1.38364e-52, 3.70063e-28, 1.06557e-13, 7.43156e-06, 0.0126112, 0.0438609, 0.0444767, 0.0444768, 
0.622, 2.54272e-189, 1.37168e-94, 9.09014e-53, 2.72504e-28, 8.68626e-14, 6.63076e-06, 0.0121264, 0.0435959, 0.0442543, 0.0442544, 
0.623, 1.265e-189, 7.91707e-95, 5.96966e-53, 2.0056e-28, 7.07647e-14, 5.91229e-06, 0.0116536, 0.0433295, 0.0440331, 0.0440331, 
0.624, 6.2934e-190, 4.56857e-95, 3.91887e-53, 1.47535e-28, 5.7615e-14, 5.26816e-06, 0.0111927, 0.0430617, 0.0438129, 0.0438129, 
0.625, 3.13096e-190, 2.63572e-95, 2.57161e-53, 1.08473e-28, 4.68802e-14, 4.69108e-06, 0.0107439, 0.0427924, 0.0435938, 0.0435939, 
0.626, 1.55765e-190, 1.52028e-95, 1.68687e-53, 7.97123e-29, 3.81223e-14, 4.17444e-06, 0.0103071, 0.0425215, 0.0433758, 0.0433759, 
0.627, 7.74933e-191, 8.76705e-96, 1.10609e-53, 5.85475e-29, 3.09817e-14, 3.71223e-06, 0.00988231, 0.0422489, 0.0431589, 0.043159, 
0.628, 3.85529e-191, 5.05462e-96, 7.24997e-54, 4.29803e-29, 2.51634e-14, 3.29902e-06, 0.00946951, 0.0419745, 0.0429431, 0.0429432, 
0.629, 1.91801e-191, 2.91359e-96, 4.75024e-54, 3.15363e-29, 2.04254e-14, 2.92986e-06, 0.00906865, 0.0416982, 0.0427284, 0.0427285, 
0.63, 9.54209e-192, 1.67909e-96, 3.11121e-54, 2.31277e-29, 1.65695e-14, 2.60029e-06, 0.00867967, 0.0414199, 0.0425147, 0.0425149, 
0.631, 4.74719e-192, 9.67447e-97, 2.03694e-54, 1.69525e-29, 1.34335e-14, 2.30628e-06, 0.00830249, 0.0411394, 0.0423022, 0.0423023, 
0.632, 2.36173e-192, 5.57296e-97, 1.3331e-54, 1.24199e-29, 1.08845e-14, 2.04416e-06, 0.00793702, 0.0408567, 0.0420906, 0.0420908, 
0.633, 1.17496e-192, 3.20961e-97, 8.72135e-55, 9.09458e-30, 8.81389e-15, 1.81064e-06, 0.00758317, 0.0405717, 0.0418801, 0.0418803, 
0.634, 5.84542e-193, 1.84809e-97, 5.7035e-55, 6.65626e-30, 7.13292e-15, 1.60276e-06, 0.0072408, 0.0402843, 0.0416707, 0.0416709, 
0.635, 2.9081e-193, 1.06391e-97, 3.72852e-55, 4.86924e-30, 5.76912e-15, 1.41781e-06, 0.00690979, 0.0399943, 0.0414623, 0.0414626, 
0.636, 1.44678e-193, 6.12338e-98, 2.43651e-55, 3.5602e-30, 4.6633e-15, 1.25338e-06, 0.00658999, 0.0397018, 0.041255, 0.0412553, 
0.637, 7.19772e-194, 3.5236e-98, 1.59162e-55, 2.60179e-30, 3.76721e-15, 1.1073e-06, 0.00628125, 0.0394065, 0.0410487, 0.041049, 
0.638, 3.58087e-194, 2.02717e-98, 1.03932e-55, 1.90045e-30, 3.04152e-15, 9.77614e-07, 0.0059834, 0.0391084, 0.0408434, 0.0408437, 
0.639, 1.78148e-194, 1.16601e-98, 6.78417e-56, 1.38747e-30, 2.45417e-15, 8.62554e-07, 0.00569627, 0.0388074, 0.0406391, 0.0406395, 
0.64, 8.86287e-195, 6.70534e-99, 4.42674e-56, 1.01246e-30, 1.97908e-15, 7.60543e-07, 0.00541967, 0.0385035, 0.0404359, 0.0404363, 
0.641, 4.40928e-195, 3.85523e-99, 2.88743e-56, 7.38444e-31, 1.59502e-15, 6.70163e-07, 0.00515341, 0.0381965, 0.0402336, 0.0402341, 
0.642, 2.19362e-195, 2.21609e-99, 1.88269e-56, 5.38324e-31, 1.28475e-15, 5.90142e-07, 0.00489729, 0.0378864, 0.0400324, 0.040033, 
0.643, 1.09132e-195, 1.27361e-99, 1.22712e-56, 3.92246e-31, 1.03422e-15, 5.19341e-07, 0.00465109, 0.037573, 0.0398322, 0.0398328, 
0.644, 5.42934e-196, 7.318e-100, 7.99532e-57, 2.85667e-31, 8.32065e-16, 4.56741e-07, 0.00441461, 0.0372564, 0.0396329, 0.0396336, 
0.645, 2.7011e-196, 4.20397e-100, 5.20747e-57, 2.07946e-31, 6.69034e-16, 4.01428e-07, 0.00418763, 0.0369364, 0.0394347, 0.0394355, 
0.646, 1.34379e-196, 2.41455e-100, 3.39047e-57, 1.51297e-31, 5.37635e-16, 3.52589e-07, 0.00396992, 0.0366131, 0.0392374, 0.0392383, 
0.647, 6.68538e-197, 1.38651e-100, 2.20666e-57, 1.10027e-31, 4.31793e-16, 3.09493e-07, 0.00376125, 0.0362863, 0.0390411, 0.0390421, 
0.648, 3.32598e-197, 7.96017e-101, 1.43566e-57, 7.9976e-32, 3.46588e-16, 2.71491e-07, 0.0035614, 0.0359559, 0.0388458, 0.0388469, 
0.649, 1.65467e-197, 4.56911e-101, 9.33714e-58, 5.81045e-32, 2.78036e-16, 2.38004e-07, 0.00337012, 0.035622, 0.0386514, 0.0386527, 
0.65, 8.232e-198, 2.62211e-101, 6.07042e-58, 4.2194e-32, 2.22915e-16, 2.08514e-07, 0.00318718, 0.0352846, 0.038458, 0.0384594, 
0.651, 4.09542e-198, 1.50447e-101, 3.94519e-58, 3.06255e-32, 1.7862e-16, 1.82563e-07, 0.00301234, 0.0349435, 0.0382655, 0.0382671, 
0.652, 2.03747e-198, 8.63032e-102, 2.56307e-58, 2.22182e-32, 1.43045e-16, 1.5974e-07, 0.00284536, 0.0345988, 0.038074, 0.0380758, 
0.653, 1.01364e-198, 4.94974e-102, 1.66456e-58, 1.61111e-32, 1.14489e-16, 1.39682e-07, 0.00268601, 0.0342504, 0.0378835, 0.0378854, 
0.654, 5.04287e-199, 2.83825e-102, 1.08065e-58, 1.16772e-32, 9.15824e-17, 1.22066e-07, 0.00253404, 0.0338984, 0.0376938, 0.037696, 
0.655, 2.50883e-199, 1.62716e-102, 7.01315e-59, 8.45945e-33, 7.32171e-17, 1.06604e-07, 0.00238921, 0.0335427, 0.0375051, 0.0375075, 
0.656, 1.24814e-199, 9.32659e-103, 4.54976e-59, 6.1255e-33, 5.85015e-17, 9.30424e-08, 0.00225129, 0.0331834, 0.0373173, 0.0373199, 
0.657, 6.2095e-200, 5.34476e-103, 2.9506e-59, 4.43339e-33, 4.67172e-17, 8.11549e-08, 0.00212003, 0.0328204, 0.0371304, 0.0371333, 
0.658, 3.08923e-200, 3.0623e-103, 1.91285e-59, 3.20719e-33, 3.72856e-17, 7.0742e-08, 0.00199522, 0.0324538, 0.0369444, 0.0369477, 
0.659, 1.53689e-200, 1.7542e-103, 1.23964e-59, 2.31905e-33, 2.97414e-17, 6.16266e-08, 0.0018766, 0.0320836, 0.0367593, 0.0367629, 
0.66, 7.64603e-201, 1.00468e-103, 8.03085e-60, 1.67607e-33, 2.37104e-17, 5.36523e-08, 0.00176396, 0.0317099, 0.0365751, 0.0365791, 
0.661, 3.8039e-201, 5.75289e-104, 5.20085e-60, 1.2108e-33, 1.88918e-17, 4.66808e-08, 0.00165708, 0.0313327, 0.0363917, 0.0363962, 
0.662, 1.89244e-201, 3.29352e-104, 3.36694e-60, 8.74272e-34, 1.5044e-17, 4.05899e-08, 0.00155571, 0.030952, 0.0362093, 0.0362142, 
0.663, 9.41489e-202, 1.88516e-104, 2.17894e-60, 6.30987e-34, 1.19733e-17, 3.52719e-08, 0.00145966, 0.030568, 0.0360277, 0.0360332, 
0.664, 4.68391e-202, 1.07883e-104, 1.40963e-60, 4.5519e-34, 9.52407e-18, 3.06317e-08, 0.0013687, 0.0301806, 0.0358469, 0.035853, 
0.665, 2.33024e-202, 6.17262e-105, 9.11622e-61, 3.28219e-34, 7.57164e-18, 2.65855e-08, 0.00128263, 0.0297901, 0.035667, 0.0356737, 
0.666, 1.1593e-202, 3.53104e-105, 5.89352e-61, 2.36556e-34, 6.01614e-18, 2.30596e-08, 0.00120124, 0.0293964, 0.0354879, 0.0354954, 
0.667, 5.7675e-203, 2.01953e-105, 3.80877e-61, 1.70414e-34, 4.77755e-18, 1.9989e-08, 0.00112432, 0.0289997, 0.0353097, 0.0353179, 
0.668, 2.86933e-203, 1.15482e-105, 2.46063e-61, 1.22709e-34, 3.79188e-18, 1.73166e-08, 0.00105169, 0.0286001, 0.0351323, 0.0351413, 
0.669, 1.42749e-203, 6.6023e-106, 1.58913e-61, 8.83178e-35, 3.00791e-18, 1.49924e-08, 0.000983147, 0.0281977, 0.0349557, 0.0349656, 
0.67, 7.10178e-204, 3.77391e-106, 1.02594e-61, 6.35363e-35, 2.38472e-18, 1.29721e-08, 0.000918512, 0.0277926, 0.0347798, 0.0347908, 
0.671, 3.53313e-204, 2.15677e-106, 6.62125e-62, 4.56874e-35, 1.88961e-18, 1.12173e-08, 0.000857604, 0.027385, 0.0346048, 0.0346168, 
0.672, 1.75773e-204, 1.23235e-106, 4.27179e-62, 3.28378e-35, 1.49648e-18, 9.6939e-09, 0.000800246, 0.0269749, 0.0344305, 0.0344437, 
0.673, 8.74473e-205, 7.04009e-107, 2.75506e-62, 2.35915e-35, 1.18449e-18, 8.37233e-09, 0.000746268, 0.0265627, 0.034257, 0.0342715, 
0.674, 4.3505e-205, 4.02106e-107, 1.77626e-62, 1.6941e-35, 9.37041e-19, 7.22654e-09, 0.000695508, 0.0261483, 0.0340842, 0.0341002, 
0.675, 2.16437e-205, 2.29626e-107, 1.14482e-62, 1.21598e-35, 7.40883e-19, 6.23378e-09, 0.000647805, 0.0257321, 0.0339122, 0.0339297, 
0.676, 1.07678e-205, 1.31105e-107, 7.37598e-63, 8.72406e-36, 5.85472e-19, 5.37415e-09, 0.000603007, 0.025314, 0.0337409, 0.03376, 
0.677, 5.35696e-206, 7.48399e-108, 4.7507e-63, 6.25627e-36, 4.62411e-19, 4.63028e-09, 0.000560965, 0.0248944, 0.0335703, 0.0335912, 
0.678, 2.66509e-206, 4.27136e-108, 3.05879e-63, 4.48454e-36, 3.6502e-19, 3.98697e-09, 0.000521536, 0.0244734, 0.0334004, 0.0334233, 
0.679, 1.32588e-206, 2.43734e-108, 1.96878e-63, 3.21311e-36, 2.87987e-19, 3.43097e-09, 0.000484584, 0.0240513, 0.0332311, 0.0332561, 
0.68, 6.59626e-207, 1.39055e-108, 1.26678e-63, 2.30112e-36, 2.27089e-19, 2.95075e-09, 0.000449977, 0.0236281, 0.0330626, 0.0330899, 
0.681, 3.28164e-207, 7.93185e-109, 8.14817e-64, 1.64726e-36, 1.78973e-19, 2.53622e-09, 0.000417587, 0.0232041, 0.0328946, 0.0329244, 
0.682, 1.63262e-207, 4.52357e-109, 5.23933e-64, 1.17866e-36, 1.40976e-19, 2.17862e-09, 0.000387293, 0.0227795, 0.0327273, 0.0327598, 
0.683, 8.12226e-208, 2.57933e-109, 3.36781e-64, 8.42995e-37, 1.10988e-19, 1.87033e-09, 0.000358979, 0.0223545, 0.0325606, 0.032596, 
0.684, 4.04083e-208, 1.47046e-109, 2.1641e-64, 6.02655e-37, 8.73321e-20, 1.60471e-09, 0.000332533, 0.0219294, 0.0323945, 0.032433, 
0.685, 2.01031e-208, 8.38139e-110, 1.39016e-64, 4.30647e-37, 6.86819e-20, 1.376e-09, 0.000307849, 0.0215043, 0.0322289, 0.0322708, 
