time, Ca, H_piu, HCO3_meno, CO2, CaSiO3, SiO2
23520, 0.0425818, 1e-07, 0.000445, 0.0001, 0.957418, 1.04258, 
23530, 0.0425999, 1e-07, 0.000445, 0.0001, 0.9574, 1.0426, 
23540, 0.0426181, 1e-07, 0.000445, 0.0001, 0.957382, 1.04262, 
23550, 0.0426362, 1e-07, 0.000445, 0.0001, 0.957364, 1.04264, 
23560, 0.0426543, 1e-07, 0.000445, 0.0001, 0.957346, 1.04265, 
23570, 0.0426724, 1e-07, 0.000445, 0.0001, 0.957328, 1.04267, 
23580, 0.0426905, 1e-07, 0.000445, 0.0001, 0.95731, 1.04269, 
23590, 0.0427086, 1e-07, 0.000445, 0.0001, 0.957291, 1.04271, 
23600, 0.0427267, 1e-07, 0.000445, 0.0001, 0.957273, 1.04273, 
23610, 0.0427448, 1e-07, 0.000445, 0.0001, 0.957255, 1.04274, 
23620, 0.0427629, 1e-07, 0.000445, 0.0001, 0.957237, 1.04276, 
23630, 0.042781, 1e-07, 0.000445, 0.0001, 0.957219, 1.04278, 
23640, 0.0427991, 1e-07, 0.000445, 0.0001, 0.957201, 1.0428, 
23650, 0.0428172, 1e-07, 0.000445, 0.0001, 0.957183, 1.04282, 
23660, 0.0428353, 1e-07, 0.000445, 0.0001, 0.957165, 1.04284, 
23670, 0.0428534, 1e-07, 0.000445, 0.0001, 0.957147, 1.04285, 
23680, 0.0428715, 1e-07, 0.000445, 0.0001, 0.957128, 1.04287, 
23690, 0.0428896, 1e-07, 0.000445, 0.0001, 0.95711, 1.04289, 
23700, 0.0429077, 1e-07, 0.000445, 0.0001, 0.957092, 1.04291, 
23710, 0.0429258, 1e-07, 0.000445, 0.0001, 0.957074, 1.04293, 
23720, 0.0429439, 1e-07, 0.000445, 0.0001, 0.957056, 1.04294, 
23730, 0.042962, 1e-07, 0.000445, 0.0001, 0.957038, 1.04296, 
23740, 0.0429801, 1e-07, 0.000445, 0.0001, 0.95702, 1.04298, 
23750, 0.0429982, 1e-07, 0.000445, 0.0001, 0.957002, 1.043, 
23760, 0.0430163, 1e-07, 0.000445, 0.0001, 0.956984, 1.04302, 
23770, 0.0430344, 1e-07, 0.000445, 0.0001, 0.956966, 1.04303, 
23780, 0.0430526, 1e-07, 0.000445, 0.0001, 0.956947, 1.04305, 
23790, 0.0430707, 1e-07, 0.000445, 0.0001, 0.956929, 1.04307, 
23800, 0.0430888, 1e-07, 0.000445, 0.0001, 0.956911, 1.04309, 
23810, 0.0431069, 1e-07, 0.000445, 0.0001, 0.956893, 1.04311, 
23820, 0.043125, 1e-07, 0.000445, 0.0001, 0.956875, 1.04312, 
23830, 0.0431431, 1e-07, 0.000445, 0.0001, 0.956857, 1.04314, 
23840, 0.0431612, 1e-07, 0.000445, 0.0001, 0.956839, 1.04316, 
23850, 0.0431793, 1e-07, 0.000445, 0.0001, 0.956821, 1.04318, 
23860, 0.0431974, 1e-07, 0.000445, 0.0001, 0.956803, 1.0432, 
23870, 0.0432155, 1e-07, 0.000445, 0.0001, 0.956785, 1.04322, 
23880, 0.0432336, 1e-07, 0.000445, 0.0001, 0.956766, 1.04323, 
23890, 0.0432517, 1e-07, 0.000445, 0.0001, 0.956748, 1.04325, 
23900, 0.0432698, 1e-07, 0.000445, 0.0001, 0.95673, 1.04327, 
23910, 0.0432879, 1e-07, 0.000445, 0.0001, 0.956712, 1.04329, 
23920, 0.043306, 1e-07, 0.000445, 0.0001, 0.956694, 1.04331, 
23930, 0.0433241, 1e-07, 0.000445, 0.0001, 0.956676, 1.04332, 
23940, 0.0433422, 1e-07, 0.000445, 0.0001, 0.956658, 1.04334, 
23950, 0.0433603, 1e-07, 0.000445, 0.0001, 0.95664, 1.04336, 
23960, 0.0433784, 1e-07, 0.000445, 0.0001, 0.956622, 1.04338, 
23970, 0.0433965, 1e-07, 0.000445, 0.0001, 0.956603, 1.0434, 
23980, 0.0434146, 1e-07, 0.000445, 0.0001, 0.956585, 1.04341, 
23990, 0.0434327, 1e-07, 0.000445, 0.0001, 0.956567, 1.04343, 
24000, 0.0434508, 1e-07, 0.000445, 0.0001, 0.956549, 1.04345, 
24010, 0.0434689, 1e-07, 0.000445, 0.0001, 0.956531, 1.04347, 
24020, 0.043487, 1e-07, 0.000445, 0.0001, 0.956513, 1.04349, 
24030, 0.0435052, 1e-07, 0.000445, 0.0001, 0.956495, 1.04351, 
24040, 0.0435233, 1e-07, 0.000445, 0.0001, 0.956477, 1.04352, 
24050, 0.0435414, 1e-07, 0.000445, 0.0001, 0.956459, 1.04354, 
24060, 0.0435595, 1e-07, 0.000445, 0.0001, 0.956441, 1.04356, 
24070, 0.0435776, 1e-07, 0.000445, 0.0001, 0.956422, 1.04358, 
24080, 0.0435957, 1e-07, 0.000445, 0.0001, 0.956404, 1.0436, 
24090, 0.0436138, 1e-07, 0.000445, 0.0001, 0.956386, 1.04361, 
24100, 0.0436319, 1e-07, 0.000445, 0.0001, 0.956368, 1.04363, 
24110, 0.04365, 1e-07, 0.000445, 0.0001, 0.95635, 1.04365, 
24120, 0.0436681, 1e-07, 0.000445, 0.0001, 0.956332, 1.04367, 
24130, 0.0436862, 1e-07, 0.000445, 0.0001, 0.956314, 1.04369, 
24140, 0.0437043, 1e-07, 0.000445, 0.0001, 0.956296, 1.0437, 
24150, 0.0437224, 1e-07, 0.000445, 0.0001, 0.956278, 1.04372, 
24160, 0.0437405, 1e-07, 0.000445, 0.0001, 0.956259, 1.04374, 
24170, 0.0437586, 1e-07, 0.000445, 0.0001, 0.956241, 1.04376, 
24180, 0.0437767, 1e-07, 0.000445, 0.0001, 0.956223, 1.04378, 
24190, 0.0437948, 1e-07, 0.000445, 0.0001, 0.956205, 1.04379, 
24200, 0.0438129, 1e-07, 0.000445, 0.0001, 0.956187, 1.04381, 
24210, 0.043831, 1e-07, 0.000445, 0.0001, 0.956169, 1.04383, 
24220, 0.0438491, 1e-07, 0.000445, 0.0001, 0.956151, 1.04385, 
24230, 0.0438672, 1e-07, 0.000445, 0.0001, 0.956133, 1.04387, 
24240, 0.0438853, 1e-07, 0.000445, 0.0001, 0.956115, 1.04389, 
24250, 0.0439034, 1e-07, 0.000445, 0.0001, 0.956097, 1.0439, 
24260, 0.0439215, 1e-07, 0.000445, 0.0001, 0.956078, 1.04392, 
24270, 0.0439397, 1e-07, 0.000445, 0.0001, 0.95606, 1.04394, 
24280, 0.0439578, 1e-07, 0.000445, 0.0001, 0.956042, 1.04396, 
24290, 0.0439759, 1e-07, 0.000445, 0.0001, 0.956024, 1.04398, 
24300, 0.043994, 1e-07, 0.000445, 0.0001, 0.956006, 1.04399, 
24310, 0.0440121, 1e-07, 0.000445, 0.0001, 0.955988, 1.04401, 
24320, 0.0440302, 1e-07, 0.000445, 0.0001, 0.95597, 1.04403, 
24330, 0.0440483, 1e-07, 0.000445, 0.0001, 0.955952, 1.04405, 
24340, 0.0440664, 1e-07, 0.000445, 0.0001, 0.955934, 1.04407, 
24350, 0.0440845, 1e-07, 0.000445, 0.0001, 0.955916, 1.04408, 
24360, 0.0441026, 1e-07, 0.000445, 0.0001, 0.955897, 1.0441, 
24370, 0.0441207, 1e-07, 0.000445, 0.0001, 0.955879, 1.04412, 
24380, 0.0441388, 1e-07, 0.000445, 0.0001, 0.955861, 1.04414, 
24390, 0.0441569, 1e-07, 0.000445, 0.0001, 0.955843, 1.04416, 
24400, 0.044175, 1e-07, 0.000445, 0.0001, 0.955825, 1.04418, 
24410, 0.0441931, 1e-07, 0.000445, 0.0001, 0.955807, 1.04419, 
24420, 0.0442112, 1e-07, 0.000445, 0.0001, 0.955789, 1.04421, 
24430, 0.0442293, 1e-07, 0.000445, 0.0001, 0.955771, 1.04423, 
24440, 0.0442474, 1e-07, 0.000445, 0.0001, 0.955753, 1.04425, 
24450, 0.0442655, 1e-07, 0.000445, 0.0001, 0.955734, 1.04427, 
24460, 0.0442836, 1e-07, 0.000445, 0.0001, 0.955716, 1.04428, 
24470, 0.0443017, 1e-07, 0.000445, 0.0001, 0.955698, 1.0443, 
24480, 0.0443198, 1e-07, 0.000445, 0.0001, 0.95568, 1.04432, 
24490, 0.0443379, 1e-07, 0.000445, 0.0001, 0.955662, 1.04434, 
24500, 0.044356, 1e-07, 0.000445, 0.0001, 0.955644, 1.04436, 
24510, 0.0443741, 1e-07, 0.000445, 0.0001, 0.955626, 1.04437, 
24520, 0.0443923, 1e-07, 0.000445, 0.0001, 0.955608, 1.04439, 
24530, 0.0444104, 1e-07, 0.000445, 0.0001, 0.95559, 1.04441, 
24540, 0.0444285, 1e-07, 0.000445, 0.0001, 0.955572, 1.04443, 
24550, 0.0444466, 1e-07, 0.000445, 0.0001, 0.955553, 1.04445, 
24560, 0.0444647, 1e-07, 0.000445, 0.0001, 0.955535, 1.04446, 
24570, 0.0444828, 1e-07, 0.000445, 0.0001, 0.955517, 1.04448, 
24580, 0.0445009, 1e-07, 0.000445, 0.0001, 0.955499, 1.0445, 
24590, 0.044519, 1e-07, 0.000445, 0.0001, 0.955481, 1.04452, 
24600, 0.0445371, 1e-07, 0.000445, 0.0001, 0.955463, 1.04454, 
24610, 0.0445552, 1e-07, 0.000445, 0.0001, 0.955445, 1.04456, 
24620, 0.0445733, 1e-07, 0.000445, 0.0001, 0.955427, 1.04457, 
24630, 0.0445914, 1e-07, 0.000445, 0.0001, 0.955409, 1.04459, 
24640, 0.0446095, 1e-07, 0.000445, 0.0001, 0.95539, 1.04461, 
24650, 0.0446276, 1e-07, 0.000445, 0.0001, 0.955372, 1.04463, 
24660, 0.0446457, 1e-07, 0.000445, 0.0001, 0.955354, 1.04465, 
24670, 0.0446638, 1e-07, 0.000445, 0.0001, 0.955336, 1.04466, 
24680, 0.0446819, 1e-07, 0.000445, 0.0001, 0.955318, 1.04468, 
24690, 0.0447, 1e-07, 0.000445, 0.0001, 0.9553, 1.0447, 
24700, 0.0447181, 1e-07, 0.000445, 0.0001, 0.955282, 1.04472, 
24710, 0.0447362, 1e-07, 0.000445, 0.0001, 0.955264, 1.04474, 
24720, 0.0447543, 1e-07, 0.000445, 0.0001, 0.955246, 1.04475, 
24730, 0.0447724, 1e-07, 0.000445, 0.0001, 0.955228, 1.04477, 
24740, 0.0447905, 1e-07, 0.000445, 0.0001, 0.955209, 1.04479, 
24750, 0.0448086, 1e-07, 0.000445, 0.0001, 0.955191, 1.04481, 
24760, 0.0448268, 1e-07, 0.000445, 0.0001, 0.955173, 1.04483, 
24770, 0.0448449, 1e-07, 0.000445, 0.0001, 0.955155, 1.04484, 
24780, 0.044863, 1e-07, 0.000445, 0.0001, 0.955137, 1.04486, 
24790, 0.0448811, 1e-07, 0.000445, 0.0001, 0.955119, 1.04488, 
24800, 0.0448992, 1e-07, 0.000445, 0.0001, 0.955101, 1.0449, 
24810, 0.0449173, 1e-07, 0.000445, 0.0001, 0.955083, 1.04492, 
24820, 0.0449354, 1e-07, 0.000445, 0.0001, 0.955065, 1.04494, 
24830, 0.0449535, 1e-07, 0.000445, 0.0001, 0.955047, 1.04495, 
24840, 0.0449716, 1e-07, 0.000445, 0.0001, 0.955028, 1.04497, 
24850, 0.0449897, 1e-07, 0.000445, 0.0001, 0.95501, 1.04499, 
24860, 0.0450078, 1e-07, 0.000445, 0.0001, 0.954992, 1.04501, 
24870, 0.0450259, 1e-07, 0.000445, 0.0001, 0.954974, 1.04503, 
24880, 0.045044, 1e-07, 0.000445, 0.0001, 0.954956, 1.04504, 
24890, 0.0450621, 1e-07, 0.000445, 0.0001, 0.954938, 1.04506, 
24900, 0.0450802, 1e-07, 0.000445, 0.0001, 0.95492, 1.04508, 
24910, 0.0450983, 1e-07, 0.000445, 0.0001, 0.954902, 1.0451, 
24920, 0.0451164, 1e-07, 0.000445, 0.0001, 0.954884, 1.04512, 
24930, 0.0451345, 1e-07, 0.000445, 0.0001, 0.954865, 1.04513, 
24940, 0.0451526, 1e-07, 0.000445, 0.0001, 0.954847, 1.04515, 
24950, 0.0451707, 1e-07, 0.000445, 0.0001, 0.954829, 1.04517, 
24960, 0.0451888, 1e-07, 0.000445, 0.0001, 0.954811, 1.04519, 
24970, 0.0452069, 1e-07, 0.000445, 0.0001, 0.954793, 1.04521, 
24980, 0.045225, 1e-07, 0.000445, 0.0001, 0.954775, 1.04523, 
24990, 0.0452431, 1e-07, 0.000445, 0.0001, 0.954757, 1.04524, 
25000, 0.0452612, 1e-07, 0.000445, 0.0001, 0.954739, 1.04526, 
25010, 0.0452794, 1e-07, 0.000445, 0.0001, 0.954721, 1.04528, 
25020, 0.0452975, 1e-07, 0.000445, 0.0001, 0.954703, 1.0453, 
25030, 0.0453156, 1e-07, 0.000445, 0.0001, 0.954684, 1.04532, 
25040, 0.0453337, 1e-07, 0.000445, 0.0001, 0.954666, 1.04533, 
25050, 0.0453518, 1e-07, 0.000445, 0.0001, 0.954648, 1.04535, 
25060, 0.0453699, 1e-07, 0.000445, 0.0001, 0.95463, 1.04537, 
25070, 0.045388, 1e-07, 0.000445, 0.0001, 0.954612, 1.04539, 
25080, 0.0454061, 1e-07, 0.000445, 0.0001, 0.954594, 1.04541, 
25090, 0.0454242, 1e-07, 0.000445, 0.0001, 0.954576, 1.04542, 
25100, 0.0454423, 1e-07, 0.000445, 0.0001, 0.954558, 1.04544, 
25110, 0.0454604, 1e-07, 0.000445, 0.0001, 0.95454, 1.04546, 
25120, 0.0454785, 1e-07, 0.000445, 0.0001, 0.954522, 1.04548, 
25130, 0.0454966, 1e-07, 0.000445, 0.0001, 0.954503, 1.0455, 
25140, 0.0455147, 1e-07, 0.000445, 0.0001, 0.954485, 1.04551, 
25150, 0.0455328, 1e-07, 0.000445, 0.0001, 0.954467, 1.04553, 
25160, 0.0455509, 1e-07, 0.000445, 0.0001, 0.954449, 1.04555, 
25170, 0.045569, 1e-07, 0.000445, 0.0001, 0.954431, 1.04557, 
25180, 0.0455871, 1e-07, 0.000445, 0.0001, 0.954413, 1.04559, 
25190, 0.0456052, 1e-07, 0.000445, 0.0001, 0.954395, 1.04561, 
25200, 0.0456233, 1e-07, 0.000445, 0.0001, 0.954377, 1.04562, 
25210, 0.0456414, 1e-07, 0.000445, 0.0001, 0.954359, 1.04564, 
25220, 0.0456595, 1e-07, 0.000445, 0.0001, 0.95434, 1.04566, 
25230, 0.0456776, 1e-07, 0.000445, 0.0001, 0.954322, 1.04568, 
25240, 0.0456957, 1e-07, 0.000445, 0.0001, 0.954304, 1.0457, 
25250, 0.0457139, 1e-07, 0.000445, 0.0001, 0.954286, 1.04571, 
25260, 0.045732, 1e-07, 0.000445, 0.0001, 0.954268, 1.04573, 
25270, 0.0457501, 1e-07, 0.000445, 0.0001, 0.95425, 1.04575, 
25280, 0.0457682, 1e-07, 0.000445, 0.0001, 0.954232, 1.04577, 
25290, 0.0457863, 1e-07, 0.000445, 0.0001, 0.954214, 1.04579, 
25300, 0.0458044, 1e-07, 0.000445, 0.0001, 0.954196, 1.0458, 
25310, 0.0458225, 1e-07, 0.000445, 0.0001, 0.954178, 1.04582, 
25320, 0.0458406, 1e-07, 0.000445, 0.0001, 0.954159, 1.04584, 
25330, 0.0458587, 1e-07, 0.000445, 0.0001, 0.954141, 1.04586, 
25340, 0.0458768, 1e-07, 0.000445, 0.0001, 0.954123, 1.04588, 
25350, 0.0458949, 1e-07, 0.000445, 0.0001, 0.954105, 1.04589, 
25360, 0.045913, 1e-07, 0.000445, 0.0001, 0.954087, 1.04591, 
25370, 0.0459311, 1e-07, 0.000445, 0.0001, 0.954069, 1.04593, 
25380, 0.0459492, 1e-07, 0.000445, 0.0001, 0.954051, 1.04595, 
25390, 0.0459673, 1e-07, 0.000445, 0.0001, 0.954033, 1.04597, 
25400, 0.0459854, 1e-07, 0.000445, 0.0001, 0.954015, 1.04599, 
25410, 0.0460035, 1e-07, 0.000445, 0.0001, 0.953996, 1.046, 
25420, 0.0460216, 1e-07, 0.000445, 0.0001, 0.953978, 1.04602, 
25430, 0.0460397, 1e-07, 0.000445, 0.0001, 0.95396, 1.04604, 
25440, 0.0460578, 1e-07, 0.000445, 0.0001, 0.953942, 1.04606, 
25450, 0.0460759, 1e-07, 0.000445, 0.0001, 0.953924, 1.04608, 
25460, 0.046094, 1e-07, 0.000445, 0.0001, 0.953906, 1.04609, 
25470, 0.0461121, 1e-07, 0.000445, 0.0001, 0.953888, 1.04611, 
25480, 0.0461302, 1e-07, 0.000445, 0.0001, 0.95387, 1.04613, 
25490, 0.0461483, 1e-07, 0.000445, 0.0001, 0.953852, 1.04615, 
25500, 0.0461665, 1e-07, 0.000445, 0.0001, 0.953834, 1.04617, 
25510, 0.0461846, 1e-07, 0.000445, 0.0001, 0.953815, 1.04618, 
25520, 0.0462027, 1e-07, 0.000445, 0.0001, 0.953797, 1.0462, 
25530, 0.0462208, 1e-07, 0.000445, 0.0001, 0.953779, 1.04622, 
25540, 0.0462389, 1e-07, 0.000445, 0.0001, 0.953761, 1.04624, 
25550, 0.046257, 1e-07, 0.000445, 0.0001, 0.953743, 1.04626, 
25560, 0.0462751, 1e-07, 0.000445, 0.0001, 0.953725, 1.04628, 
25570, 0.0462932, 1e-07, 0.000445, 0.0001, 0.953707, 1.04629, 
25580, 0.0463113, 1e-07, 0.000445, 0.0001, 0.953689, 1.04631, 
25590, 0.0463294, 1e-07, 0.000445, 0.0001, 0.953671, 1.04633, 
25600, 0.0463475, 1e-07, 0.000445, 0.0001, 0.953653, 1.04635, 
25610, 0.0463656, 1e-07, 0.000445, 0.0001, 0.953634, 1.04637, 
25620, 0.0463837, 1e-07, 0.000445, 0.0001, 0.953616, 1.04638, 
25630, 0.0464018, 1e-07, 0.000445, 0.0001, 0.953598, 1.0464, 
25640, 0.0464199, 1e-07, 0.000445, 0.0001, 0.95358, 1.04642, 
25650, 0.046438, 1e-07, 0.000445, 0.0001, 0.953562, 1.04644, 
25660, 0.0464561, 1e-07, 0.000445, 0.0001, 0.953544, 1.04646, 
25670, 0.0464742, 1e-07, 0.000445, 0.0001, 0.953526, 1.04647, 
25680, 0.0464923, 1e-07, 0.000445, 0.0001, 0.953508, 1.04649, 
25690, 0.0465104, 1e-07, 0.000445, 0.0001, 0.95349, 1.04651, 
25700, 0.0465285, 1e-07, 0.000445, 0.0001, 0.953471, 1.04653, 
25710, 0.0465466, 1e-07, 0.000445, 0.0001, 0.953453, 1.04655, 
25720, 0.0465647, 1e-07, 0.000445, 0.0001, 0.953435, 1.04656, 
25730, 0.0465828, 1e-07, 0.000445, 0.0001, 0.953417, 1.04658, 
25740, 0.0466009, 1e-07, 0.000445, 0.0001, 0.953399, 1.0466, 
25750, 0.0466191, 1e-07, 0.000445, 0.0001, 0.953381, 1.04662, 
25760, 0.0466372, 1e-07, 0.000445, 0.0001, 0.953363, 1.04664, 
25770, 0.0466553, 1e-07, 0.000445, 0.0001, 0.953345, 1.04666, 
25780, 0.0466734, 1e-07, 0.000445, 0.0001, 0.953327, 1.04667, 
25790, 0.0466915, 1e-07, 0.000445, 0.0001, 0.953309, 1.04669, 
25800, 0.0467096, 1e-07, 0.000445, 0.0001, 0.95329, 1.04671, 
25810, 0.0467277, 1e-07, 0.000445, 0.0001, 0.953272, 1.04673, 
25820, 0.0467458, 1e-07, 0.000445, 0.0001, 0.953254, 1.04675, 
25830, 0.0467639, 1e-07, 0.000445, 0.0001, 0.953236, 1.04676, 
25840, 0.046782, 1e-07, 0.000445, 0.0001, 0.953218, 1.04678, 
25850, 0.0468001, 1e-07, 0.000445, 0.0001, 0.9532, 1.0468, 
25860, 0.0468182, 1e-07, 0.000445, 0.0001, 0.953182, 1.04682, 
25870, 0.0468363, 1e-07, 0.000445, 0.0001, 0.953164, 1.04684, 
25880, 0.0468544, 1e-07, 0.000445, 0.0001, 0.953146, 1.04685, 
25890, 0.0468725, 1e-07, 0.000445, 0.0001, 0.953127, 1.04687, 
25900, 0.0468906, 1e-07, 0.000445, 0.0001, 0.953109, 1.04689, 
25910, 0.0469087, 1e-07, 0.000445, 0.0001, 0.953091, 1.04691, 
25920, 0.0469268, 1e-07, 0.000445, 0.0001, 0.953073, 1.04693, 
25930, 0.0469449, 1e-07, 0.000445, 0.0001, 0.953055, 1.04694, 
25940, 0.046963, 1e-07, 0.000445, 0.0001, 0.953037, 1.04696, 
25950, 0.0469811, 1e-07, 0.000445, 0.0001, 0.953019, 1.04698, 
25960, 0.0469992, 1e-07, 0.000445, 0.0001, 0.953001, 1.047, 
25970, 0.0470173, 1e-07, 0.000445, 0.0001, 0.952983, 1.04702, 
25980, 0.0470354, 1e-07, 0.000445, 0.0001, 0.952965, 1.04704, 
25990, 0.0470536, 1e-07, 0.000445, 0.0001, 0.952946, 1.04705, 
26000, 0.0470717, 1e-07, 0.000445, 0.0001, 0.952928, 1.04707, 
26010, 0.0470898, 1e-07, 0.000445, 0.0001, 0.95291, 1.04709, 
26020, 0.0471079, 1e-07, 0.000445, 0.0001, 0.952892, 1.04711, 
26030, 0.047126, 1e-07, 0.000445, 0.0001, 0.952874, 1.04713, 
26040, 0.0471441, 1e-07, 0.000445, 0.0001, 0.952856, 1.04714, 
26050, 0.0471622, 1e-07, 0.000445, 0.0001, 0.952838, 1.04716, 
26060, 0.0471803, 1e-07, 0.000445, 0.0001, 0.95282, 1.04718, 
26070, 0.0471984, 1e-07, 0.000445, 0.0001, 0.952802, 1.0472, 
26080, 0.0472165, 1e-07, 0.000445, 0.0001, 0.952784, 1.04722, 
26090, 0.0472346, 1e-07, 0.000445, 0.0001, 0.952765, 1.04723, 
26100, 0.0472527, 1e-07, 0.000445, 0.0001, 0.952747, 1.04725, 
26110, 0.0472708, 1e-07, 0.000445, 0.0001, 0.952729, 1.04727, 
26120, 0.0472889, 1e-07, 0.000445, 0.0001, 0.952711, 1.04729, 
26130, 0.047307, 1e-07, 0.000445, 0.0001, 0.952693, 1.04731, 
26140, 0.0473251, 1e-07, 0.000445, 0.0001, 0.952675, 1.04733, 
26150, 0.0473432, 1e-07, 0.000445, 0.0001, 0.952657, 1.04734, 
26160, 0.0473613, 1e-07, 0.000445, 0.0001, 0.952639, 1.04736, 
26170, 0.0473794, 1e-07, 0.000445, 0.0001, 0.952621, 1.04738, 
26180, 0.0473975, 1e-07, 0.000445, 0.0001, 0.952602, 1.0474, 
26190, 0.0474156, 1e-07, 0.000445, 0.0001, 0.952584, 1.04742, 
26200, 0.0474337, 1e-07, 0.000445, 0.0001, 0.952566, 1.04743, 
26210, 0.0474518, 1e-07, 0.000445, 0.0001, 0.952548, 1.04745, 
26220, 0.0474699, 1e-07, 0.000445, 0.0001, 0.95253, 1.04747, 
26230, 0.047488, 1e-07, 0.000445, 0.0001, 0.952512, 1.04749, 
26240, 0.0475062, 1e-07, 0.000445, 0.0001, 0.952494, 1.04751, 
26250, 0.0475243, 1e-07, 0.000445, 0.0001, 0.952476, 1.04752, 
26260, 0.0475424, 1e-07, 0.000445, 0.0001, 0.952458, 1.04754, 
26270, 0.0475605, 1e-07, 0.000445, 0.0001, 0.95244, 1.04756, 
26280, 0.0475786, 1e-07, 0.000445, 0.0001, 0.952421, 1.04758, 
26290, 0.0475967, 1e-07, 0.000445, 0.0001, 0.952403, 1.0476, 
26300, 0.0476148, 1e-07, 0.000445, 0.0001, 0.952385, 1.04761, 
26310, 0.0476329, 1e-07, 0.000445, 0.0001, 0.952367, 1.04763, 
26320, 0.047651, 1e-07, 0.000445, 0.0001, 0.952349, 1.04765, 
26330, 0.0476691, 1e-07, 0.000445, 0.0001, 0.952331, 1.04767, 
26340, 0.0476872, 1e-07, 0.000445, 0.0001, 0.952313, 1.04769, 
26350, 0.0477053, 1e-07, 0.000445, 0.0001, 0.952295, 1.04771, 
26360, 0.0477234, 1e-07, 0.000445, 0.0001, 0.952277, 1.04772, 
26370, 0.0477415, 1e-07, 0.000445, 0.0001, 0.952258, 1.04774, 
26380, 0.0477596, 1e-07, 0.000445, 0.0001, 0.95224, 1.04776, 
26390, 0.0477777, 1e-07, 0.000445, 0.0001, 0.952222, 1.04778, 
26400, 0.0477958, 1e-07, 0.000445, 0.0001, 0.952204, 1.0478, 
26410, 0.0478139, 1e-07, 0.000445, 0.0001, 0.952186, 1.04781, 
26420, 0.047832, 1e-07, 0.000445, 0.0001, 0.952168, 1.04783, 
26430, 0.0478501, 1e-07, 0.000445, 0.0001, 0.95215, 1.04785, 
26440, 0.0478682, 1e-07, 0.000445, 0.0001, 0.952132, 1.04787, 
26450, 0.0478863, 1e-07, 0.000445, 0.0001, 0.952114, 1.04789, 
26460, 0.0479044, 1e-07, 0.000445, 0.0001, 0.952096, 1.0479, 
26470, 0.0479225, 1e-07, 0.000445, 0.0001, 0.952077, 1.04792, 
26480, 0.0479406, 1e-07, 0.000445, 0.0001, 0.952059, 1.04794, 
26490, 0.0479588, 1e-07, 0.000445, 0.0001, 0.952041, 1.04796, 
26500, 0.0479769, 1e-07, 0.000445, 0.0001, 0.952023, 1.04798, 
26510, 0.047995, 1e-07, 0.000445, 0.0001, 0.952005, 1.04799, 
26520, 0.0480131, 1e-07, 0.000445, 0.0001, 0.951987, 1.04801, 
26530, 0.0480312, 1e-07, 0.000445, 0.0001, 0.951969, 1.04803, 
26540, 0.0480493, 1e-07, 0.000445, 0.0001, 0.951951, 1.04805, 
26550, 0.0480674, 1e-07, 0.000445, 0.0001, 0.951933, 1.04807, 
26560, 0.0480855, 1e-07, 0.000445, 0.0001, 0.951915, 1.04809, 
26570, 0.0481036, 1e-07, 0.000445, 0.0001, 0.951896, 1.0481, 
26580, 0.0481217, 1e-07, 0.000445, 0.0001, 0.951878, 1.04812, 
26590, 0.0481398, 1e-07, 0.000445, 0.0001, 0.95186, 1.04814, 
26600, 0.0481579, 1e-07, 0.000445, 0.0001, 0.951842, 1.04816, 
26610, 0.048176, 1e-07, 0.000445, 0.0001, 0.951824, 1.04818, 
26620, 0.0481941, 1e-07, 0.000445, 0.0001, 0.951806, 1.04819, 
26630, 0.0482122, 1e-07, 0.000445, 0.0001, 0.951788, 1.04821, 
26640, 0.0482303, 1e-07, 0.000445, 0.0001, 0.95177, 1.04823, 
26650, 0.0482484, 1e-07, 0.000445, 0.0001, 0.951752, 1.04825, 
26660, 0.0482665, 1e-07, 0.000445, 0.0001, 0.951733, 1.04827, 
26670, 0.0482846, 1e-07, 0.000445, 0.0001, 0.951715, 1.04828, 
26680, 0.0483027, 1e-07, 0.000445, 0.0001, 0.951697, 1.0483, 
26690, 0.0483208, 1e-07, 0.000445, 0.0001, 0.951679, 1.04832, 
26700, 0.0483389, 1e-07, 0.000445, 0.0001, 0.951661, 1.04834, 
26710, 0.048357, 1e-07, 0.000445, 0.0001, 0.951643, 1.04836, 
26720, 0.0483751, 1e-07, 0.000445, 0.0001, 0.951625, 1.04838, 
26730, 0.0483932, 1e-07, 0.000445, 0.0001, 0.951607, 1.04839, 
26740, 0.0484114, 1e-07, 0.000445, 0.0001, 0.951589, 1.04841, 
26750, 0.0484295, 1e-07, 0.000445, 0.0001, 0.951571, 1.04843, 
26760, 0.0484476, 1e-07, 0.000445, 0.0001, 0.951552, 1.04845, 
26770, 0.0484657, 1e-07, 0.000445, 0.0001, 0.951534, 1.04847, 
26780, 0.0484838, 1e-07, 0.000445, 0.0001, 0.951516, 1.04848, 
26790, 0.0485019, 1e-07, 0.000445, 0.0001, 0.951498, 1.0485, 
26800, 0.04852, 1e-07, 0.000445, 0.0001, 0.95148, 1.04852, 
26810, 0.0485381, 1e-07, 0.000445, 0.0001, 0.951462, 1.04854, 
26820, 0.0485562, 1e-07, 0.000445, 0.0001, 0.951444, 1.04856, 
26830, 0.0485743, 1e-07, 0.000445, 0.0001, 0.951426, 1.04857, 
26840, 0.0485924, 1e-07, 0.000445, 0.0001, 0.951408, 1.04859, 
