space, t=0.000000s, t=0.100000s, t=0.200000s, t=0.300000s, t=0.400000s, t=0.500000s, t=0.600000s, t=0.700000s, t=0.800000s, t=0.900000s, t=1.000000s, 
0.2915, 1, 0.740484, 0.548307, 0.144345, 4.83119e-06, 8.29925e-15, 1.02507e-26, 5.71991e-41, 4.92277e-57, 1.53329e-74, 3.19808e-93, 
0.2925, 1, 0.740484, 0.548308, 0.15066, 5.78377e-06, 1.13317e-14, 1.57429e-26, 9.76311e-41, 9.24607e-57, 3.14283e-74, 7.10398e-93, 
0.2935, 1, 0.740484, 0.54831, 0.15705, 6.91089e-06, 1.54391e-14, 2.41223e-26, 1.66241e-40, 1.73226e-56, 6.4253e-74, 1.57384e-92, 
0.2945, 1, 0.740484, 0.548311, 0.163505, 8.24188e-06, 2.09903e-14, 3.68774e-26, 2.82386e-40, 3.23732e-56, 1.31023e-73, 3.47754e-92, 
0.2955, 1, 0.740484, 0.548312, 0.170016, 9.81056e-06, 2.84769e-14, 5.62485e-26, 4.78528e-40, 6.03497e-56, 2.66493e-73, 7.66375e-92, 
0.2965, 1, 0.740484, 0.548313, 0.17657, 1.16557e-05, 3.85521e-14, 8.56007e-26, 8.08979e-40, 1.12225e-55, 5.40647e-73, 1.6845e-91, 
0.2975, 1, 0.740484, 0.548314, 0.183158, 1.3822e-05, 5.20822e-14, 1.29976e-25, 1.36438e-39, 2.08176e-55, 1.09405e-72, 3.6929e-91, 
0.2985, 1, 0.740484, 0.548314, 0.189768, 1.63602e-05, 7.02134e-14, 1.96913e-25, 2.29566e-39, 3.85218e-55, 2.20831e-72, 8.07487e-91, 
0.2995, 1, 0.740484, 0.548315, 0.196389, 1.93285e-05, 9.44593e-14, 2.97655e-25, 3.85353e-39, 7.11083e-55, 4.44617e-72, 1.76108e-90, 
0.3005, 1, 0.740484, 0.548315, 0.20301, 2.27932e-05, 1.26814e-13, 4.48936e-25, 6.45344e-39, 1.30941e-54, 8.92939e-72, 3.83092e-90, 
0.3015, 1, 0.740484, 0.548315, 0.20962, 2.68296e-05, 1.699e-13, 6.75606e-25, 1.07823e-38, 2.40534e-54, 1.78883e-71, 8.31212e-90, 
0.3025, 1, 0.740484, 0.548316, 0.216208, 3.15231e-05, 2.27157e-13, 1.01448e-24, 1.79731e-38, 4.40788e-54, 3.57467e-71, 1.79891e-89, 
0.3035, 1, 0.740484, 0.548316, 0.222763, 3.69703e-05, 3.03089e-13, 1.51999e-24, 2.98903e-38, 8.0582e-54, 7.12565e-71, 3.88331e-89, 
0.3045, 1, 0.740484, 0.548316, 0.229275, 4.32804e-05, 4.0358e-13, 2.27241e-24, 4.95949e-38, 1.46962e-53, 1.4169e-70, 8.36168e-89, 
0.3055, 1, 0.740484, 0.548316, 0.235734, 5.05765e-05, 5.363e-13, 3.38991e-24, 8.21011e-38, 2.67386e-53, 2.81051e-70, 1.79592e-88, 
0.3065, 1, 0.740484, 0.548316, 0.242129, 5.8997e-05, 7.1123e-13, 5.046e-24, 1.35603e-37, 4.85333e-53, 5.56119e-70, 3.8476e-88, 
0.3075, 1, 0.740484, 0.548316, 0.248451, 6.8697e-05, 9.41326e-13, 7.49496e-24, 2.23462e-37, 8.78848e-53, 1.09771e-69, 8.22249e-88, 
0.3085, 1, 0.740484, 0.548317, 0.25469, 7.98504e-05, 1.24337e-12, 1.11086e-23, 3.67413e-37, 1.58769e-52, 2.1615e-69, 1.7528e-87, 
0.3095, 1, 0.740484, 0.548317, 0.260838, 9.26515e-05, 1.63908e-12, 1.64293e-23, 6.02735e-37, 2.86153e-52, 4.24589e-69, 3.72721e-87, 
0.3105, 1, 0.740484, 0.548317, 0.266887, 0.000107317, 2.15643e-12, 2.42467e-23, 9.86562e-37, 5.14538e-52, 8.32024e-69, 7.90606e-87, 
0.3115, 1, 0.740484, 0.548317, 0.272829, 0.000124087, 2.8315e-12, 3.57081e-23, 1.61121e-36, 9.23051e-52, 1.62652e-68, 1.67288e-86, 
0.3125, 1, 0.740484, 0.548317, 0.278656, 0.00014323, 3.71061e-12, 5.24764e-23, 2.62551e-36, 1.65207e-51, 3.17209e-68, 3.53105e-86, 
0.3135, 1, 0.740484, 0.548317, 0.284361, 0.000165043, 4.85317e-12, 7.6957e-23, 4.26886e-36, 2.95005e-51, 6.17158e-68, 7.435e-86, 
0.3145, 1, 0.740484, 0.548317, 0.289939, 0.000189851, 6.33521e-12, 1.12622e-22, 6.92554e-36, 5.25573e-51, 1.19789e-67, 1.56171e-85, 
0.3155, 1, 0.740484, 0.548317, 0.295384, 0.000218018, 8.25384e-12, 1.64473e-22, 1.12109e-35, 9.34207e-51, 2.31959e-67, 3.27238e-85, 
0.3165, 1, 0.740484, 0.548317, 0.30069, 0.00024994, 1.07328e-11, 2.39697e-22, 1.81083e-35, 1.65678e-50, 4.48109e-67, 6.84037e-85, 
0.3175, 1, 0.740484, 0.548317, 0.305854, 0.000286055, 1.39296e-11, 3.48606e-22, 2.91856e-35, 2.93156e-50, 8.6365e-67, 1.42643e-84, 
0.3185, 1, 0.740484, 0.548317, 0.310871, 0.00032684, 1.80441e-11, 5.05957e-22, 4.69373e-35, 5.17551e-50, 1.66065e-66, 2.96741e-84, 
0.3195, 1, 0.740484, 0.548317, 0.315738, 0.00037282, 2.33296e-11, 7.3283e-22, 7.53232e-35, 9.11652e-50, 3.18573e-66, 6.15841e-84, 
0.3205, 1, 0.740484, 0.548317, 0.320452, 0.000424565, 3.01062e-11, 1.05927e-21, 1.20616e-34, 1.60226e-49, 6.09724e-66, 1.27505e-83, 
0.3215, 1, 0.740484, 0.548317, 0.325012, 0.000482698, 3.87782e-11, 1.52802e-21, 1.92731e-34, 2.80973e-49, 1.16428e-65, 2.63363e-83, 
0.3225, 1, 0.740484, 0.548317, 0.329416, 0.000547893, 4.98546e-11, 2.19974e-21, 3.07306e-34, 4.91624e-49, 2.2181e-65, 5.42698e-83, 
0.3235, 1, 0.740484, 0.548317, 0.333662, 0.000620884, 6.39752e-11, 3.1604e-21, 4.88953e-34, 8.58299e-49, 4.21611e-65, 1.11568e-82, 
0.3245, 1, 0.740484, 0.548317, 0.337751, 0.000702461, 8.19429e-11, 4.53148e-21, 7.76327e-34, 1.49516e-48, 7.99562e-65, 2.28826e-82, 
0.3255, 1, 0.740484, 0.548317, 0.341681, 0.000793481, 1.04763e-10, 6.48443e-21, 1.23001e-33, 2.59885e-48, 1.51289e-64, 4.68227e-82, 
0.3265, 1, 0.740484, 0.548317, 0.345455, 0.000894863, 1.33692e-10, 9.26063e-21, 1.94472e-33, 4.50738e-48, 2.85613e-64, 9.55868e-82, 
0.3275, 1, 0.740484, 0.548317, 0.349072, 0.0010076, 1.70297e-10, 1.31992e-20, 3.06832e-33, 7.80048e-48, 5.37987e-64, 1.94686e-81, 
0.3285, 1, 0.740484, 0.548317, 0.352535, 0.00113274, 2.16529e-10, 1.87759e-20, 4.83103e-33, 1.34703e-47, 1.01109e-63, 3.95611e-81, 
0.3295, 1, 0.740484, 0.548317, 0.355844, 0.00127143, 2.74812e-10, 2.66564e-20, 7.59064e-33, 2.32109e-47, 1.896e-63, 8.02056e-81, 
0.3305, 1, 0.740484, 0.548317, 0.359003, 0.00142487, 3.48153e-10, 3.77706e-20, 1.1902e-32, 3.9909e-47, 3.54746e-63, 1.62236e-80, 
0.3315, 1, 0.740484, 0.548317, 0.362013, 0.00159435, 4.40274e-10, 5.34145e-20, 1.86238e-32, 6.8473e-47, 6.62269e-63, 3.27415e-80, 
0.3325, 1, 0.740484, 0.548317, 0.364878, 0.00178125, 5.55773e-10, 7.53917e-20, 2.90822e-32, 1.1723e-46, 1.23365e-62, 6.5927e-80, 
0.3335, 1, 0.740484, 0.548317, 0.3676, 0.001987, 7.0032e-10, 1.06206e-19, 4.53211e-32, 2.00279e-46, 2.29294e-62, 1.32448e-79, 
0.3345, 1, 0.740484, 0.548317, 0.370183, 0.00221314, 8.80896e-10, 1.49328e-19, 7.0484e-32, 3.41437e-46, 4.25246e-62, 2.6549e-79, 
0.3355, 1, 0.740484, 0.548317, 0.372631, 0.00246129, 1.10608e-09, 2.09556e-19, 1.09396e-31, 5.80857e-46, 7.86938e-62, 5.30976e-79, 
0.3365, 1, 0.740484, 0.548317, 0.374948, 0.00273314, 1.38637e-09, 2.93516e-19, 1.69449e-31, 9.86083e-46, 1.4531e-61, 1.05957e-78, 
0.3375, 1, 0.740484, 0.548317, 0.377137, 0.00303047, 1.73466e-09, 4.10335e-19, 2.6194e-31, 1.67051e-45, 2.67736e-61, 2.10968e-78, 
0.3385, 1, 0.740484, 0.548317, 0.379202, 0.00335516, 2.16666e-09, 5.72565e-19, 4.04108e-31, 2.82407e-45, 4.92246e-61, 4.19121e-78, 
0.3395, 1, 0.740484, 0.548317, 0.381148, 0.00370914, 2.70155e-09, 7.97431e-19, 6.22197e-31, 4.76432e-45, 9.03071e-61, 8.30807e-78, 
0.3405, 1, 0.740484, 0.548317, 0.38298, 0.00409445, 3.36266e-09, 1.10853e-18, 9.56085e-31, 8.02095e-45, 1.65322e-60, 1.64325e-77, 
0.3415, 1, 0.740484, 0.548317, 0.384701, 0.0045132, 4.17836e-09, 1.53812e-18, 1.46625e-30, 1.34758e-44, 3.02004e-60, 3.24305e-77, 
0.3425, 1, 0.740484, 0.548317, 0.386316, 0.00496755, 5.18303e-09, 2.13022e-18, 2.24421e-30, 2.25939e-44, 5.50516e-60, 6.38634e-77, 
0.3435, 1, 0.740484, 0.548317, 0.38783, 0.00545977, 6.41831e-09, 2.94479e-18, 3.42821e-30, 3.78041e-44, 1.0014e-59, 1.25489e-76, 
0.3445, 1, 0.740484, 0.548317, 0.389246, 0.00599217, 7.93449e-09, 4.06335e-18, 5.22664e-30, 6.31248e-44, 1.81772e-59, 2.46044e-76, 
0.3455, 1, 0.740484, 0.548317, 0.39057, 0.00656713, 9.79226e-09, 5.59648e-18, 7.95305e-30, 1.05191e-43, 3.29256e-59, 4.81372e-76, 
0.3465, 1, 0.740484, 0.548317, 0.391805, 0.00718708, 1.20647e-08, 7.69399e-18, 1.20782e-29, 1.74936e-43, 5.95154e-59, 9.3975e-76, 
0.3475, 1, 0.740484, 0.548317, 0.392957, 0.00785452, 1.48395e-08, 1.05584e-17, 1.83077e-29, 2.90337e-43, 1.07354e-58, 1.83067e-75, 
0.3485, 1, 0.740484, 0.548317, 0.394029, 0.00857197, 1.8222e-08, 1.44628e-17, 2.76968e-29, 4.80898e-43, 1.93243e-58, 3.5586e-75, 
0.3495, 1, 0.740484, 0.548317, 0.395025, 0.00934199, 2.23385e-08, 1.97754e-17, 4.1821e-29, 7.94942e-43, 3.47127e-58, 6.90274e-75, 
0.3505, 1, 0.740484, 0.548317, 0.395951, 0.0101672, 2.73395e-08, 2.69907e-17, 6.30275e-29, 1.31145e-42, 6.22267e-58, 1.3361e-74, 
0.3515, 1, 0.740484, 0.548317, 0.396808, 0.0110501, 3.34051e-08, 3.67725e-17, 9.48068e-29, 2.15926e-42, 1.11319e-57, 2.58071e-74, 
0.3525, 1, 0.740484, 0.548317, 0.397603, 0.0119934, 4.07494e-08, 5.00101e-17, 1.4234e-28, 3.54812e-42, 1.98735e-57, 4.97419e-74, 
0.3535, 1, 0.740484, 0.548317, 0.398337, 0.0129997, 4.96273e-08, 6.78922e-17, 2.13302e-28, 5.81883e-42, 3.54073e-57, 9.56735e-74, 
0.3545, 1, 0.740484, 0.548317, 0.399015, 0.0140716, 6.03411e-08, 9.20051e-17, 3.19042e-28, 9.524e-42, 6.29543e-57, 1.83633e-73, 
0.3555, 1, 0.740484, 0.548317, 0.399641, 0.0152116, 7.32491e-08, 1.24462e-16, 4.76308e-28, 1.5558e-41, 1.11706e-56, 3.51726e-73, 
0.3565, 1, 0.740484, 0.548317, 0.400217, 0.0164222, 8.87751e-08, 1.68073e-16, 7.0977e-28, 2.53654e-41, 1.97812e-56, 6.72285e-73, 
0.3575, 1, 0.740484, 0.548317, 0.400747, 0.0177059, 1.07419e-07, 2.26569e-16, 1.0557e-27, 4.12748e-41, 3.49585e-56, 1.28234e-72, 
0.3585, 1, 0.740484, 0.548317, 0.401234, 0.0190652, 1.29772e-07, 3.04891e-16, 1.56733e-27, 6.70329e-41, 6.16571e-56, 2.44093e-72, 
0.3595, 1, 0.740484, 0.548317, 0.401681, 0.0205023, 1.56526e-07, 4.09575e-16, 2.32262e-27, 1.08656e-40, 1.08529e-55, 4.63675e-72, 
0.3605, 1, 0.740484, 0.548317, 0.40209, 0.0220194, 1.88496e-07, 5.49251e-16, 3.43558e-27, 1.75786e-40, 1.90652e-55, 8.78984e-72, 
0.3615, 1, 0.740484, 0.548317, 0.402465, 0.0236188, 2.26639e-07, 7.35291e-16, 5.07255e-27, 2.83847e-40, 3.34253e-55, 1.66288e-71, 
0.3625, 1, 0.740484, 0.548317, 0.402808, 0.0253023, 2.72072e-07, 9.82659e-16, 7.47586e-27, 4.57464e-40, 5.8486e-55, 3.13947e-71, 
0.3635, 1, 0.740484, 0.548317, 0.403121, 0.0270718, 3.26103e-07, 1.311e-15, 1.09978e-26, 7.35873e-40, 1.02134e-54, 5.91522e-71, 
0.3645, 1, 0.740484, 0.548317, 0.403406, 0.0289291, 3.90254e-07, 1.74608e-15, 1.61498e-26, 1.18148e-39, 1.78008e-54, 1.11226e-70, 
0.3655, 1, 0.740484, 0.548317, 0.403666, 0.0308757, 4.66303e-07, 2.3216e-15, 2.36726e-26, 1.89335e-39, 3.09641e-54, 2.08722e-70, 
0.3665, 1, 0.740484, 0.548317, 0.403902, 0.0329129, 5.5631e-07, 3.0816e-15, 3.46372e-26, 3.02845e-39, 5.37563e-54, 3.90891e-70, 
0.3675, 1, 0.740484, 0.548317, 0.404117, 0.035042, 6.62671e-07, 4.08351e-15, 5.05899e-26, 4.83498e-39, 9.31446e-54, 7.30593e-70, 
0.3685, 1, 0.740484, 0.548317, 0.404312, 0.0372639, 7.88161e-07, 5.40211e-15, 7.37582e-26, 7.70477e-39, 1.61081e-53, 1.36279e-69, 
0.3695, 1, 0.740484, 0.548317, 0.404488, 0.0395794, 9.35985e-07, 7.13456e-15, 1.07346e-25, 1.22551e-38, 2.78032e-53, 2.53699e-69, 
0.3705, 1, 0.740484, 0.548317, 0.404648, 0.041989, 1.10985e-06, 9.40693e-15, 1.55953e-25, 1.94567e-38, 4.78972e-53, 4.71357e-69, 
0.3715, 1, 0.740484, 0.548317, 0.404792, 0.0444931, 1.31402e-06, 1.23825e-14, 2.2617e-25, 3.08333e-38, 8.23557e-53, 8.74022e-69, 
0.3725, 1, 0.740484, 0.548317, 0.404923, 0.0470916, 1.55342e-06, 1.62724e-14, 3.27426e-25, 4.87721e-38, 1.41335e-52, 1.61749e-68, 
0.3735, 1, 0.740484, 0.548317, 0.40504, 0.0497845, 1.83368e-06, 2.13492e-14, 4.73186e-25, 7.70064e-38, 2.4209e-52, 2.98751e-68, 
0.3745, 1, 0.740484, 0.548317, 0.405146, 0.0525712, 2.16127e-06, 2.79639e-14, 6.82643e-25, 1.21364e-37, 4.13888e-52, 5.50716e-68, 
0.3755, 1, 0.740484, 0.548317, 0.405242, 0.055451, 2.54361e-06, 3.65684e-14, 9.83107e-25, 1.90924e-37, 7.06265e-52, 1.01321e-67, 
0.3765, 1, 0.740484, 0.548317, 0.405327, 0.058423, 2.98916e-06, 4.77427e-14, 1.41337e-24, 2.9981e-37, 1.20292e-51, 1.86051e-67, 
0.3775, 1, 0.740484, 0.548317, 0.405404, 0.0614859, 3.50759e-06, 6.22307e-14, 2.02844e-24, 4.69943e-37, 2.04498e-51, 3.40976e-67, 
0.3785, 1, 0.740484, 0.548317, 0.405473, 0.0646381, 4.10991e-06, 8.09844e-14, 2.90619e-24, 7.35297e-37, 3.47001e-51, 6.23703e-67, 
0.3795, 1, 0.740484, 0.548317, 0.405535, 0.067878, 4.80862e-06, 1.0522e-13, 4.15662e-24, 1.14842e-36, 5.8771e-51, 1.13867e-66, 
0.3805, 1, 0.740484, 0.548317, 0.40559, 0.0712033, 5.61795e-06, 1.36491e-13, 5.93495e-24, 1.79045e-36, 9.9355e-51, 2.07485e-66, 
0.3815, 1, 0.740484, 0.548317, 0.40564, 0.0746117, 6.55401e-06, 1.76771e-13, 8.4597e-24, 2.78645e-36, 1.67653e-50, 3.77353e-66, 
0.3825, 1, 0.740484, 0.548317, 0.405684, 0.0781007, 7.63501e-06, 2.28576e-13, 1.20381e-23, 4.3288e-36, 2.82381e-50, 6.84987e-66, 
0.3835, 1, 0.740484, 0.548317, 0.405723, 0.0816672, 8.88157e-06, 2.95095e-13, 1.71012e-23, 6.71298e-36, 4.74744e-50, 1.24106e-65, 
0.3845, 1, 0.740484, 0.548317, 0.405758, 0.0853083, 1.03169e-05, 3.80371e-13, 2.42531e-23, 1.0392e-35, 7.96689e-50, 2.24432e-65, 
0.3855, 1, 0.740484, 0.548317, 0.405789, 0.0890205, 1.19671e-05, 4.89521e-13, 3.43383e-23, 1.6059e-35, 1.33452e-49, 4.05098e-65, 
0.3865, 1, 0.740484, 0.548317, 0.405817, 0.0928002, 1.38617e-05, 6.29005e-13, 4.85362e-23, 2.47729e-35, 2.23137e-49, 7.29826e-65, 
0.3875, 1, 0.740484, 0.548317, 0.405841, 0.0966435, 1.60336e-05, 8.06973e-13, 6.84905e-23, 3.81485e-35, 3.72419e-49, 1.3124e-64, 
0.3885, 1, 0.740484, 0.548317, 0.405863, 0.100546, 1.85198e-05, 1.03369e-12, 9.64884e-23, 5.8644e-35, 6.20451e-49, 2.35562e-64, 
0.3895, 1, 0.740484, 0.548317, 0.405882, 0.104505, 2.13616e-05, 1.32205e-12, 1.35707e-22, 8.99947e-35, 1.03181e-48, 4.22024e-64, 
0.3905, 1, 0.740484, 0.548317, 0.405899, 0.108514, 2.46052e-05, 1.68824e-12, 1.90553e-22, 1.37867e-34, 1.71283e-48, 7.54683e-64, 
0.3915, 1, 0.740484, 0.548317, 0.405914, 0.112569, 2.8302e-05, 2.15256e-12, 2.67126e-22, 2.10841e-34, 2.83826e-48, 1.34707e-63, 
0.3925, 1, 0.740484, 0.548317, 0.405927, 0.116666, 3.25095e-05, 2.74038e-12, 3.73858e-22, 3.2189e-34, 4.69479e-48, 2.40004e-63, 
0.3935, 1, 0.740484, 0.548317, 0.405939, 0.1208, 3.72911e-05, 3.4834e-12, 5.22385e-22, 4.90587e-34, 7.7519e-48, 4.26825e-63, 
0.3945, 1, 0.740484, 0.548317, 0.405949, 0.124965, 4.27176e-05, 4.42115e-12, 7.28735e-22, 7.46422e-34, 1.27771e-47, 7.57685e-63, 
0.3955, 1, 0.740484, 0.548317, 0.405958, 0.129156, 4.88672e-05, 5.60287e-12, 1.01495e-21, 1.13375e-33, 2.10227e-47, 1.34257e-62, 
0.3965, 1, 0.740484, 0.548317, 0.405966, 0.133369, 5.58264e-05, 7.08973e-12, 1.41131e-21, 1.71915e-33, 3.45288e-47, 2.37462e-62, 
0.3975, 1, 0.740484, 0.548317, 0.405973, 0.137597, 6.36905e-05, 8.9577e-12, 1.95931e-21, 2.60242e-33, 5.66127e-47, 4.19245e-62, 
0.3985, 1, 0.740484, 0.548317, 0.405979, 0.141837, 7.2565e-05, 1.13009e-11, 2.71574e-21, 3.93289e-33, 9.2659e-47, 7.38853e-62, 
0.3995, 1, 0.740484, 0.548317, 0.405985, 0.146081, 8.25655e-05, 1.42358e-11, 3.7582e-21, 5.93361e-33, 1.51393e-46, 1.29977e-61, 
0.4005, 1, 0.740484, 0.548317, 0.405989, 0.150326, 9.38192e-05, 1.79062e-11, 5.19257e-21, 8.9372e-33, 2.46927e-46, 2.28244e-61, 
0.4015, 1, 0.740484, 0.548317, 0.405993, 0.154565, 0.000106465, 2.24897e-11, 7.16303e-21, 1.34388e-32, 4.0205e-46, 4.00087e-61, 
0.4025, 1, 0.740484, 0.548317, 0.405997, 0.158794, 0.000120657, 2.82047e-11, 9.86566e-21, 2.01744e-32, 6.53498e-46, 7.00063e-61, 
0.4035, 1, 0.740484, 0.548317, 0.406, 0.163007, 0.000136561, 3.53201e-11, 1.35666e-20, 3.0236e-32, 1.06038e-45, 1.22278e-60, 
0.4045, 1, 0.740484, 0.548317, 0.406003, 0.167199, 0.000154359, 4.41657e-11, 1.86268e-20, 4.52409e-32, 1.71765e-45, 2.13203e-60, 
0.4055, 1, 0.740484, 0.548317, 0.406005, 0.171365, 0.00017425, 5.51462e-11, 2.55344e-20, 6.75811e-32, 2.77758e-45, 3.71083e-60, 
0.4065, 1, 0.740484, 0.548317, 0.406007, 0.1755, 0.000196449, 6.87565e-11, 3.49493e-20, 1.00788e-31, 4.48394e-45, 6.44743e-60, 
0.4075, 1, 0.740484, 0.548317, 0.406009, 0.1796, 0.00022119, 8.56018e-11, 4.77613e-20, 1.50067e-31, 7.22629e-45, 1.11825e-59, 
0.4085, 1, 0.740484, 0.548317, 0.40601, 0.183659, 0.000248728, 1.0642e-10, 6.51693e-20, 2.23077e-31, 1.16262e-44, 1.93614e-59, 
0.4095, 1, 0.740484, 0.548317, 0.406012, 0.187673, 0.000279336, 1.32112e-10, 8.87854e-20, 3.31071e-31, 1.86736e-44, 3.34638e-59, 
0.4105, 1, 0.740484, 0.548317, 0.406013, 0.191639, 0.000313313, 1.63771e-10, 1.20774e-19, 4.90554e-31, 2.99425e-44, 5.7738e-59, 
0.4115, 1, 0.740484, 0.548317, 0.406014, 0.195551, 0.000350977, 2.02727e-10, 1.64036e-19, 7.25693e-31, 4.79316e-44, 9.94482e-59, 
0.4125, 1, 0.740484, 0.548317, 0.406015, 0.199406, 0.000392673, 2.50593e-10, 2.22456e-19, 1.07182e-30, 7.66003e-44, 1.70995e-58, 
0.4135, 1, 0.740484, 0.548317, 0.406016, 0.203201, 0.000438772, 3.09322e-10, 3.01224e-19, 1.58052e-30, 1.22213e-43, 2.9351e-58, 
0.4145, 1, 0.740484, 0.548317, 0.406016, 0.206931, 0.000489671, 3.81275e-10, 4.07265e-19, 2.32693e-30, 1.94663e-43, 5.02942e-58, 
0.4155, 1, 0.740484, 0.548317, 0.406017, 0.210593, 0.000545794, 4.69304e-10, 5.49806e-19, 3.42041e-30, 3.0955e-43, 8.60343e-58, 
0.4165, 1, 0.740484, 0.548317, 0.406017, 0.214185, 0.000607597, 5.76849e-10, 7.41119e-19, 5.01978e-30, 4.91432e-43, 1.46922e-57, 
0.4175, 1, 0.740484, 0.548317, 0.406018, 0.217703, 0.000675566, 7.08048e-10, 9.97507e-19, 7.35541e-30, 7.78901e-43, 2.50474e-57, 
0.4185, 1, 0.740484, 0.548317, 0.406018, 0.221146, 0.000750218, 8.67878e-10, 1.34059e-18, 1.07608e-29, 1.23251e-42, 4.26289e-57, 
0.4195, 1, 0.740484, 0.548317, 0.406018, 0.22451, 0.000832103, 1.06231e-09, 1.79898e-18, 1.57182e-29, 1.94711e-42, 7.24292e-57, 
0.4205, 1, 0.740484, 0.548317, 0.406019, 0.227794, 0.000921804, 1.29851e-09, 2.41055e-18, 2.29236e-29, 3.07102e-42, 1.22855e-56, 
0.4215, 1, 0.740484, 0.548317, 0.406019, 0.230996, 0.00101994, 1.58504e-09, 3.22523e-18, 3.338e-29, 4.83583e-42, 2.08039e-56, 
0.4225, 1, 0.740484, 0.548317, 0.406019, 0.234114, 0.00112717, 1.93215e-09, 4.3089e-18, 4.85307e-29, 7.60251e-42, 3.51697e-56, 
0.4235, 1, 0.740484, 0.548317, 0.406019, 0.237147, 0.00124418, 2.35205e-09, 5.74823e-18, 7.04488e-29, 1.19328e-41, 5.93568e-56, 
0.4245, 1, 0.740484, 0.548317, 0.406019, 0.240094, 0.00137171, 2.8593e-09, 7.65713e-18, 1.02108e-28, 1.86996e-41, 1.00012e-55, 
0.4255, 1, 0.740484, 0.548317, 0.406019, 0.242955, 0.00151051, 3.47123e-09, 1.01851e-17, 1.47768e-28, 2.92567e-41, 1.68233e-55, 
0.4265, 1, 0.740484, 0.548317, 0.40602, 0.245728, 0.0016614, 4.20843e-09, 1.35279e-17, 2.13518e-28, 4.57009e-41, 2.82525e-55, 
0.4275, 1, 0.740484, 0.548317, 0.40602, 0.248412, 0.00182521, 5.09532e-09, 1.79418e-17, 3.08054e-28, 7.12745e-41, 4.73681e-55, 
0.4285, 1, 0.740484, 0.548317, 0.40602, 0.251009, 0.00200284, 6.16083e-09, 2.37616e-17, 4.43768e-28, 1.10982e-40, 7.92871e-55, 
0.4295, 1, 0.740484, 0.548317, 0.40602, 0.253518, 0.00219519, 7.4392e-09, 3.14239e-17, 6.38303e-28, 1.72539e-40, 1.32498e-54, 
0.4305, 1, 0.740484, 0.548317, 0.40602, 0.255939, 0.00240325, 8.97086e-09, 4.14974e-17, 9.16728e-28, 2.67815e-40, 2.21059e-54, 
0.4315, 1, 0.740484, 0.548317, 0.40602, 0.258273, 0.00262799, 1.08035e-08, 5.47217e-17, 1.31462e-27, 4.1505e-40, 3.68214e-54, 
0.4325, 1, 0.740484, 0.548317, 0.40602, 0.260521, 0.00287046, 1.29933e-08, 7.20576e-17, 1.88237e-27, 6.42222e-40, 6.12334e-54, 
0.4335, 1, 0.740484, 0.548317, 0.40602, 0.262682, 0.00313174, 1.56064e-08, 9.47508e-17, 2.69129e-27, 9.92182e-40, 1.01666e-53, 
0.4345, 1, 0.740484, 0.548317, 0.40602, 0.264759, 0.00341293, 1.87204e-08, 1.24414e-16, 3.84208e-27, 1.53046e-39, 1.68524e-53, 
0.4355, 1, 0.740484, 0.548317, 0.40602, 0.266752, 0.00371518, 2.24263e-08, 1.63134e-16, 5.47679e-27, 2.3571e-39, 2.78902e-53, 
0.4365, 1, 0.740484, 0.548317, 0.40602, 0.268662, 0.00403966, 2.68308e-08, 2.13603e-16, 7.79544e-27, 3.62461e-39, 4.60835e-53, 
0.4375, 1, 0.740484, 0.548317, 0.40602, 0.270491, 0.00438758, 3.20586e-08, 2.79295e-16, 1.10793e-26, 5.56513e-39, 7.60231e-53, 
0.4385, 1, 0.740484, 0.548317, 0.40602, 0.272241, 0.00476018, 3.82554e-08, 3.64678e-16, 1.57233e-26, 8.53141e-39, 1.25215e-52, 
0.4395, 1, 0.740484, 0.548317, 0.40602, 0.273913, 0.00515873, 4.55912e-08, 4.75501e-16, 2.22811e-26, 1.30587e-38, 2.05909e-52, 
0.4405, 1, 0.740484, 0.548317, 0.40602, 0.275509, 0.00558452, 5.42637e-08, 6.19142e-16, 3.15278e-26, 1.99579e-38, 3.38071e-52, 
0.4415, 1, 0.740484, 0.548317, 0.40602, 0.27703, 0.00603885, 6.45032e-08, 8.05059e-16, 4.45467e-26, 3.04558e-38, 5.54186e-52, 
0.4425, 1, 0.740484, 0.548317, 0.40602, 0.278479, 0.00652306, 7.6577e-08, 1.04536e-15, 6.28499e-26, 4.64048e-38, 9.07026e-52, 
0.4435, 1, 0.740484, 0.548317, 0.40602, 0.279857, 0.0070385, 9.07952e-08, 1.35552e-15, 8.85448e-26, 7.05991e-38, 1.48219e-51, 
0.4445, 1, 0.740484, 0.548317, 0.40602, 0.281167, 0.0075865, 1.07517e-07, 1.7553e-15, 1.24564e-25, 1.07245e-37, 2.41829e-51, 
0.4455, 1, 0.740484, 0.548317, 0.40602, 0.282411, 0.00816846, 1.27157e-07, 2.26988e-15, 1.74983e-25, 1.62669e-37, 3.93945e-51, 
0.4465, 1, 0.740484, 0.548317, 0.40602, 0.28359, 0.00878572, 1.50196e-07, 2.93132e-15, 2.45456e-25, 2.46365e-37, 6.40749e-51, 
0.4475, 1, 0.740484, 0.548317, 0.40602, 0.284708, 0.00943965, 1.77186e-07, 3.78037e-15, 3.43818e-25, 3.72565e-37, 1.04056e-50, 
